t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0292
0.0060,0.394152,14064.123842,4926.903360,8868.820201,0.0461
0.0080,0.561454,39252.579201,13973.992063,25153.747168,0.0927
0.0100,0.455627,39451.648127,14675.692340,26416.701840,0.1212
0.0120,0.641496,37965.048621,12620.606157,22717.732578,0.1741
0.0140,0.406637,38004.729813,12620.217415,22716.797985,0.2087
0.0160,0.742404,38006.373330,12614.133168,22706.182107,0.2691
0.0180,0.416712,38043.862439,12609.163005,22696.910120,0.3102
0.0200,0.849622,38043.448769,12601.341439,22683.264212,0.3788
0.0220,0.469505,38078.768167,12588.497803,22659.765550,0.4252
0.0240,0.686377,5162.122877,4802.788011,8645.704796,0.4533
0.0260,0.615951,40463.148574,12988.728149,23380.326620,0.5079
0.0280,0.664930,39137.158989,13116.503519,23610.371263,0.5423
0.0300,0.668771,3962.094272,3838.963200,6910.802530,0.5553
0.0320,0.721517,39343.197467,12084.365940,21752.580209,0.5985
0.0340,0.579286,38143.122213,12563.616924,22615.089749,0.6186
0.0360,0.949270,4972.899506,4620.297852,8317.485404,0.6202
0.0380,0.566239,40393.947429,12825.980086,23087.330393,0.6496
0.0400,0.836094,39096.096799,12981.885206,23368.229465,0.6602
0.0420,0.597089,39078.557609,12970.872321,23348.167267,0.6987
0.0440,0.764714,39093.859628,12956.170403,23321.871440,0.7170
0.0460,0.818646,3969.624668,3843.516717,6919.148738,0.7136
0.0480,0.755835,39412.582581,12173.168386,21912.458930,0.7418
0.0500,0.689718,38216.877104,12621.290540,22719.012690,0.7468
0.0520,1.060022,4825.822108,4479.397527,8063.975571,0.7329
0.0540,0.613438,40321.024942,12682.921419,22829.871991,0.7483
0.0560,0.918295,39039.961846,12857.336417,23144.123845,0.7747
0.0580,0.896075,15994.180188,15899.434617,28619.878385,0.7920
0.0600,1.332016,34974.171913,4176.782950,7519.541326,0.8423
0.0620,0.918149,38273.265198,12611.649772,22701.887739,0.8687
0.0640,1.380505,38274.396209,12605.814911,22691.847344,0.9290
0.0660,0.948255,38311.601787,12594.410620,22670.887371,0.9651
0.0680,0.942100,4647.222417,4315.555507,7768.942012,0.9919
0.0700,1.014386,45753.184093,23657.486383,42584.489876,1.0415
0.0720,1.004717,54012.958086,37689.367745,67841.866659,1.0773
0.0740,0.396465,33992.038477,33983.743006,61171.133875,1.0800
0.0760,1.106239,49582.090095,34222.353321,61601.342216,1.1130
0.0780,0.828274,41246.442762,21179.370497,38123.695169,1.1212
0.0800,1.141198,38375.218682,12577.875874,22641.317772,1.1757
0.0820,0.542756,41189.533397,21000.727974,37801.853109,1.1981
0.0840,1.037035,34420.866168,34252.629507,61655.770148,1.2056
0.0860,0.659271,55037.502253,37763.262493,67974.531758,1.2379
0.0880,1.043769,54052.498051,37713.834256,67885.945431,1.2557
0.0900,0.380323,34025.982509,34017.155064,61231.259438,1.2529
0.0920,0.370773,42261.116189,20870.527724,37567.320676,1.2855
0.0940,0.235721,38434.888034,12582.851065,22649.367638,1.2935
0.0960,0.411565,4425.526590,4112.655977,7403.192324,1.2808
0.0980,0.216409,40170.929260,12136.439908,21845.808244,1.2996
0.1000,0.233373,38983.898995,12359.754327,22247.791160,1.2973
0.1020,0.590227,4002.863865,3880.425635,6985.356369,1.2718
0.1040,0.120659,39603.533054,12328.284648,22191.033025,1.2804
0.1060,0.385247,38452.652912,12656.867294,22782.746377,1.2656
0.1080,0.269199,38443.126786,12663.961667,22795.400199,1.2843
0.1100,0.204355,38465.144634,12683.397519,22830.319890,1.2789
0.1120,0.593071,4412.728371,4100.881045,7382.178951,1.2955
0.1140,0.088508,41301.909530,11579.101894,20842.471917,1.3409
0.1160,0.486491,40138.920534,12037.663172,21668.280201,1.3656
0.1180,0.194875,38911.516578,12289.498791,22121.292698,1.4197
0.1200,0.397522,38940.771616,12254.641095,22058.751493,1.4530
0.1220,0.333841,38930.942177,12230.743647,22015.672406,1.5159
0.1240,0.359718,38958.291604,12192.894632,21947.570055,1.5578
0.1260,0.465730,38946.673598,12168.442044,21903.661409,1.6298
0.1280,0.373492,38972.162988,12128.636322,21831.918873,1.6803
0.1300,0.428715,4128.255398,4010.633319,7219.568689,1.7062
0.1320,0.441895,39725.438064,12268.596792,22083.916121,1.7665
0.1340,0.328822,38611.042976,12501.125694,22502.355072,1.8017
0.1360,0.540939,38608.400065,12491.823557,22485.823342,1.8716
0.1380,0.283536,38642.127462,12471.615351,22449.191168,1.9165
0.1400,0.614609,4145.727422,3876.219543,6977.809786,1.9399
0.1420,0.310911,40071.207493,11658.450960,20985.522639,1.9952
0.1440,0.530533,38968.461134,11870.798617,21367.968045,2.0290
0.1460,0.705713,4030.240673,3915.969724,7049.451216,2.0377
0.1480,0.468144,39780.332974,12241.772778,22035.659145,2.0824
0.1500,0.556404,38696.731788,12440.398697,22393.274060,2.1024
0.1520,0.916964,3991.100916,3726.662457,6708.909387,2.1105
0.1540,0.848359,45496.395327,23111.768493,41602.031646,2.1447
0.1560,0.813752,54087.937929,37609.011727,67697.034860,2.1640
0.1580,1.049031,34016.460849,34006.983847,61213.619956,2.1620
0.1600,0.577422,42292.876946,20539.687595,36972.015094,2.1963
0.1620,0.826107,38719.258474,12449.582219,22410.074102,2.1938
0.1640,0.756943,41164.243781,20324.770500,36585.343843,2.2345
0.1660,0.674833,48538.790762,33698.340414,60657.687578,2.2545
0.1680,0.761340,18747.443743,18607.008719,33493.377034,2.2532
0.1700,0.499881,39980.223711,11398.231320,20517.316257,2.2841
0.1720,0.539331,38910.390439,11650.804780,20971.987936,2.2939
0.1740,0.906666,3961.230473,3843.912420,6919.949021,2.2793
0.1760,0.297489,39817.509464,12317.416948,22171.647995,2.3003
0.1780,0.677441,38734.500519,12509.526382,22517.824928,2.2967
0.1800,0.108438,38721.702502,12514.586932,22526.364914,2.3282
0.1820,0.466263,38740.628512,12526.017725,22547.298168,2.3350
0.1840,0.737265,3813.538673,3544.512334,6380.859466,2.3215
0.1860,0.230260,39936.367030,11358.719512,20445.925381,2.3396
0.1880,0.524805,38802.358631,11629.176250,20933.042054,2.3365
0.1900,0.892855,4600.563845,4456.656654,8022.874833,2.3526
0.1920,0.333424,41260.078276,12496.529159,22494.085911,2.4024
0.1940,0.724019,40213.158617,12900.235049,23221.147106,2.4277
0.1960,0.220823,39077.242606,13051.322571,23492.601451,2.4869
0.1980,0.555537,39115.126869,13036.717420,23466.646893,2.5214
0.2000,0.225135,39114.419256,13027.117439,23449.036525,2.5900
0.2020,0.407223,39149.997751,13008.268126,23415.289850,2.6337
0.2040,0.319102,39147.310396,12997.306586,23395.470958,2.7118
0.2060,0.284786,39180.629386,12974.140502,23353.737690,2.7648
0.2080,0.435399,39175.996553,12961.809608,23331.692693,2.8524
0.2100,0.204849,39207.102156,12931.704914,23277.273696,2.9149
0.2120,0.563868,4263.722845,4118.866874,7414.524241,2.9552
0.2140,0.177927,39657.755451,10951.335725,19712.582233,3.0280
0.2160,0.474038,38627.797669,11219.122916,20194.895287,3.0786
0.2180,0.720607,4670.920480,4519.977370,8136.679872,3.1042
0.2200,0.381022,40298.931498,12774.972490,22995.331503,3.1656
0.2220,0.566894,39249.058469,12868.701305,23164.229243,3.2022
0.2240,0.906683,4064.773166,3923.918495,7063.959975,3.2268
0.2260,0.947737,45198.847073,22906.054471,41231.845785,3.2777
0.2280,0.799545,54094.178967,37804.757023,68049.362187,3.3031
0.2300,1.063975,19374.065351,19371.460660,34869.693164,3.3034
0.2320,0.615978,40317.655221,12789.203318,23021.181951,3.3501
0.2340,1.009713,41594.144348,20403.316701,36726.979775,3.3648
0.2360,0.585355,48810.781510,33655.493568,60580.473777,3.4222
0.2380,0.855903,48820.381430,33627.766795,60530.836134,3.4482
