t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0039
0.0060,0.495798,7016.680805,6197.480621,11155.960917,0.0163
0.0080,0.920695,24819.504598,20468.659195,36844.507246,0.0391
0.0100,0.105977,30768.330529,27350.341403,49230.720501,0.0555
0.0120,1.243866,12123.514722,10782.807408,19410.297202,0.0740
0.0140,0.473515,31227.851763,29263.078190,52674.014257,0.0821
0.0160,1.263600,4508.501831,4341.910599,7816.702677,0.0981
0.0180,0.161275,38782.458921,29840.802829,53713.606368,0.1099
0.0200,1.232749,23929.400797,5313.381264,9565.319024,0.1130
0.0220,0.380085,25454.223088,25420.895348,45757.991711,0.1243
0.0240,0.907266,24708.213346,3716.758936,6691.073351,0.1345
0.0260,0.411369,31111.192949,25374.085411,45673.765108,0.1432
0.0280,1.150547,18937.587860,13828.893954,24893.159664,0.1570
0.0300,0.420814,34746.377217,29546.438249,53184.009663,0.1617
0.0320,1.004021,6036.665725,5941.419659,10695.559407,0.1726
0.0340,0.115965,32646.433855,21620.939489,38917.807045,0.1861
0.0360,1.190208,18746.982175,5571.637828,10030.138298,0.1971
0.0380,0.286610,31361.069347,28667.200886,51601.248205,0.2125
0.0400,1.068852,19115.694155,5842.951456,10518.381473,0.2174
0.0420,0.322861,25570.610977,25543.625262,45978.848332,0.2165
0.0440,1.197446,11619.597477,10273.029936,18492.651330,0.2088
0.0460,0.165331,33941.686067,30939.545339,55691.346941,0.2116
0.0480,1.105244,18919.766485,13802.678563,24845.926657,0.2102
0.0500,0.177898,30890.422458,28092.580846,50566.823421,0.2205
0.0520,1.115728,18811.040238,13923.678768,25063.737510,0.2276
0.0540,0.246883,31351.302656,28649.911549,51570.087671,0.2394
0.0560,1.135948,19111.170143,5835.137385,10504.383241,0.2419
0.0580,0.364803,25563.412650,25536.019066,45965.199122,0.2383
0.0600,1.136246,11619.305534,10278.292050,18502.061935,0.2262
0.0620,0.111995,33935.842168,30925.327160,55665.700882,0.2254
0.0640,1.151454,18917.232247,13792.814500,24828.217555,0.2221
0.0660,0.187949,34332.188487,31776.468039,57197.830419,0.2290
0.0680,1.361647,18406.812448,13225.660816,23807.551115,0.2327
0.0700,0.218715,34693.631432,32327.240921,58189.252373,0.2470
0.0720,1.126158,18408.957453,13226.488784,23808.805969,0.2440
0.0740,0.401478,29877.307671,29211.329107,52580.793870,0.2428
0.0760,1.262724,21019.813074,8333.836771,15002.168912,0.2522
0.0780,0.315072,34268.154918,31693.336488,57048.320749,0.2583
0.0800,1.172810,18442.172393,13255.498656,23861.070392,0.2749
0.0820,0.257016,34785.215082,32413.952290,58345.371138,0.2743
0.0840,1.267110,8149.530581,4976.344848,8958.687836,0.2753
0.0860,0.242474,35719.490793,30199.839865,54359.954231,0.2866
0.0880,1.194387,18406.883526,13217.710794,23793.073817,0.2807
0.0900,0.354228,29866.377829,29200.749744,52561.703768,0.2860
0.0920,1.305876,24132.500970,12678.714011,22822.991095,0.2961
0.0940,0.296231,39363.568448,36179.393105,65123.203819,0.2990
0.0960,1.241333,22549.990861,17621.547510,31720.026852,0.3132
0.0980,0.227929,34785.458833,32408.350386,58335.258624,0.3096
0.1000,1.203478,8146.359730,4978.395869,8962.316042,0.3083
0.1020,0.412364,32882.265645,26523.876483,47743.390033,0.3190
0.1040,0.925961,19590.307348,14495.725895,26093.232573,0.3122
0.1060,0.289437,25949.849950,25145.543612,45262.267939,0.3071
0.1080,0.299276,22932.712143,12062.002599,21711.903954,0.3125
0.1100,0.224479,18929.148482,13605.790364,24490.647134,0.3148
0.1120,0.980012,20741.930585,16127.158542,29029.865387,0.3281
0.1140,0.156873,28282.977587,25152.337727,45274.364781,0.3232
0.1160,0.263316,12218.629339,10507.595151,18913.934588,0.3260
0.1180,0.514264,24383.751527,1630.355213,2935.153648,0.3297
0.1200,1.164571,25772.160471,17386.853148,31297.500237,0.3327
0.1220,0.177095,30674.536649,27413.755383,49344.936784,0.3399
0.1240,0.124055,20314.187827,9722.134558,17499.966258,0.3423
0.1260,0.565468,10438.738463,10269.996745,18486.559608,0.3407
0.1280,0.918008,27385.080927,22275.570533,40096.944968,0.3506
0.1300,0.408803,31420.775776,28699.782619,51660.017516,0.3567
0.1320,0.196972,20731.585099,16109.945616,28998.099081,0.3734
0.1340,0.442965,18586.594197,13264.178684,23875.964597,0.3726
0.1360,0.998177,19288.422575,18151.572867,32673.829338,0.3745
0.1380,0.196822,34409.779593,28419.721189,51155.694962,0.3859
0.1400,0.423114,21060.502817,16816.137276,30269.470211,0.3803
0.1420,0.434063,9212.329787,6227.006990,11209.046646,0.3830
0.1440,0.876645,24991.705538,14421.505852,25959.587179,0.4002
0.1460,0.149506,30296.390719,26945.174404,48501.463433,0.4191
0.1480,0.749324,27755.268200,20982.979247,37770.111969,0.4258
0.1500,0.399942,31839.008342,20183.473139,36330.651591,0.4185
0.1520,0.851677,20977.318828,20976.960493,37759.380564,0.4299
0.1540,0.317832,33631.630017,21769.433577,39185.298271,0.4363
0.1560,1.286084,31909.019926,24525.290733,44146.809403,0.4470
0.1580,0.235011,33668.510927,30046.954132,54084.752449,0.4555
0.1600,0.726766,31915.400799,24531.046698,44156.610823,0.4533
0.1620,0.435105,22543.008654,22542.955590,40577.755168,0.4514
0.1640,0.982430,23560.251382,22637.301222,40748.124629,0.4478
0.1660,0.770176,19916.509696,15279.739383,27504.301066,0.4553
0.1680,0.865704,19075.649821,14100.657211,25382.048684,0.4608
