t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0039
0.0060,0.495802,7016.711014,6197.524073,11156.039134,0.0162
0.0080,0.960645,25059.196341,20762.385630,37373.254780,0.0392
0.0100,0.080631,31153.656678,27785.144647,50013.340996,0.0609
0.0120,1.284606,18926.089949,13844.163966,24920.779744,0.0876
0.0140,0.721506,34828.417035,29654.976780,53379.679710,0.1042
0.0160,1.376283,4547.479375,4376.741090,7879.510246,0.1144
0.0180,0.285310,31527.495125,31041.234410,55874.507248,0.1171
0.0200,1.176063,22527.145010,17649.224120,31769.779479,0.1295
0.0220,0.225211,34361.536019,31813.551886,57264.618605,0.1395
0.0240,0.985127,18925.354447,13831.358345,24897.430148,0.1602
0.0260,0.155572,28228.337474,25126.895855,45228.568110,0.1647
0.0280,1.133740,8186.075325,6835.261144,12304.603799,0.1711
0.0300,0.444831,31441.402010,26202.478881,47164.906818,0.1886
0.0320,0.956256,18943.537020,13824.705924,24885.426919,0.1876
0.0340,0.243463,25898.522086,25090.360581,45162.892508,0.1889
0.0360,1.117427,21577.893386,9388.221239,16899.915657,0.2010
0.0380,0.245890,30899.860114,28099.205349,50578.815519,0.2099
0.0400,1.083218,18816.671537,13943.463445,25099.317420,0.2281
0.0420,0.150890,31360.352613,28661.872832,51591.521988,0.2296
0.0440,1.058163,8856.738254,6174.785907,11115.672795,0.2329
0.0460,0.400072,32682.083234,26420.782486,47557.808547,0.2466
0.0480,1.029154,18941.792358,13812.638579,24863.778596,0.2421
0.0500,0.288012,25885.633672,25078.822121,45142.167829,0.2493
0.0520,1.207216,24626.525209,13397.198657,24116.164798,0.2614
0.0540,0.222784,36450.850145,33072.163688,59530.117422,0.2518
0.0560,1.104505,11634.512420,10303.253836,18546.961409,0.2534
0.0580,0.656263,35641.661007,29061.839728,52311.967774,0.2675
0.0600,1.063677,23803.619577,19054.955050,34299.982767,0.2763
0.0620,0.619176,32069.318140,29283.111106,52710.219166,0.2960
0.0640,0.999750,18940.407056,13796.824820,24835.284425,0.2982
0.0660,0.147287,25872.520674,25067.456364,45121.568742,0.3022
0.0680,1.146363,21568.296123,9357.024537,16843.790530,0.3155
0.0700,0.146990,30878.383509,28068.267856,50523.029131,0.3116
0.0720,1.052778,9389.080455,6650.553779,11972.049580,0.3102
0.0740,0.515040,32788.657525,26463.690309,47635.157596,0.3193
0.0760,1.002978,18874.443452,13972.296152,25151.136051,0.3232
0.0780,0.541876,31443.535164,28729.696190,51713.995019,0.3385
0.0800,1.051856,18939.163664,13782.818426,24810.125023,0.3371
0.0820,0.158418,29765.990169,29103.313659,52386.123004,0.3367
0.0840,1.354181,21060.639073,7818.366008,14074.412996,0.3457
0.0860,0.102503,34266.908436,31581.927644,56847.572263,0.3376
0.0880,1.133191,8137.694507,4935.341590,8884.748054,0.3379
0.0900,0.361819,38669.203322,29712.275820,53482.458295,0.3393
0.0920,1.263502,18949.376992,5757.386712,10364.559584,0.3378
0.0940,0.351719,31335.197957,28684.859073,51633.098052,0.3414
0.0960,0.419826,22544.693019,13401.022541,24122.260400,0.3365
0.0980,0.298717,5591.226717,5517.766884,9932.279107,0.3391
0.1000,0.258304,24400.411346,1622.191969,2920.203847,0.3434
0.1020,0.773875,19099.527975,6301.426649,11343.341842,0.3450
0.1040,0.153122,18937.580511,13955.833081,25120.652668,0.3512
0.1060,0.294369,19106.607056,6304.878225,11349.075174,0.3538
0.1080,0.603046,13372.653732,13029.873994,23454.376235,0.3508
0.1100,0.269254,22466.012591,16670.773508,30007.661568,0.3586
0.1120,0.509858,19152.624779,14187.610381,25538.208545,0.3633
0.1140,0.271106,19147.586494,14184.354621,25532.109425,0.3789
0.1160,0.424514,19153.017625,14187.286545,25537.540296,0.3769
0.1180,0.568318,9657.640276,7211.308144,12980.922977,0.3769
0.1200,0.106330,21541.571439,9630.439921,17334.898188,0.3874
0.1220,0.489378,18942.456794,13947.285938,25105.604067,0.3951
0.1240,0.171029,18937.976611,13944.034658,25099.433413,0.4132
0.1260,0.419249,18942.327443,13944.921766,25101.278428,0.4142
0.1280,0.433471,9235.999636,6589.769465,11862.018509,0.4167
0.1300,0.308725,21543.042646,9529.840161,17154.021015,0.4302
0.1320,0.354110,19155.631323,14189.985672,25542.328321,0.4251
0.1340,0.438196,8082.648450,5093.030227,9167.892604,0.4226
0.1360,0.171896,20946.334454,8869.275540,15964.867867,0.4300
0.1380,0.359021,18552.830565,13684.616979,24632.669584,0.4351
0.1400,0.240501,18548.988013,13682.431933,24628.617980,0.4501
0.1420,0.286726,18554.395569,13684.766644,24632.866684,0.4484
0.1440,0.387329,9186.480858,6218.213270,11193.171215,0.4478
0.1460,0.207716,21589.386963,9027.766393,16250.187222,0.4585
0.1480,0.316817,18927.986187,13604.513784,24488.441628,0.4512
0.1500,0.383425,8435.568310,5794.156484,10429.865097,0.4616
0.1520,0.229905,25806.667250,4355.299941,7839.769799,0.4620
0.1540,0.292473,25812.200468,4361.268827,7850.576361,0.4506
0.1560,0.411173,3410.445719,3396.715483,6114.499042,0.4555
0.1580,0.197409,26576.518792,5194.264215,9349.872997,0.4579
0.1600,1.040934,24648.114216,13149.900216,23670.861322,0.4618
0.1620,0.080067,27144.339080,22196.395248,39953.591513,0.4664
0.1640,0.233003,24660.333214,13168.622258,23703.753067,0.4634
0.1660,1.012415,11443.442107,10010.567749,18020.034363,0.4632
0.1680,0.067504,26630.658917,21949.520775,39509.204900,0.4778
