t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0292
0.0060,0.394144,14064.095390,4926.795248,8868.625589,0.0461
0.0080,0.561623,39252.169059,13972.809671,25151.619030,0.0927
0.0100,0.455779,39451.647454,14675.693177,26416.703497,0.1212
0.0120,0.641631,37965.047283,12620.607180,22717.734555,0.1741
0.0140,0.406794,38004.728610,12620.218838,22716.800701,0.2087
0.0160,0.742511,38006.372235,12614.134894,22706.185320,0.2691
0.0180,0.416680,38043.861467,12605.991748,22691.201828,0.3079
0.0200,0.723378,5205.983623,4840.312847,8713.286502,0.3296
0.0220,0.535758,40474.854480,13052.996827,23495.930047,0.3759
0.0240,0.670229,39138.991726,13181.540330,23727.442823,0.4049
0.0260,0.637377,39123.659277,13163.240409,23694.470113,0.4592
0.0280,0.658744,39141.394829,13135.840406,23645.171475,0.4939
0.0300,0.644135,3968.091874,3844.846009,6921.366951,0.5079
0.0320,0.726848,39346.962606,12101.814727,21783.993358,0.5510
0.0340,0.563532,38147.241801,12585.985774,22655.337925,0.5715
0.0360,0.927252,4981.050217,4628.158991,8331.613436,0.5740
0.0380,0.564224,40398.182465,12840.918900,23114.218244,0.6035
0.0400,0.820095,39100.273709,13001.404244,23403.347735,0.6131
0.0420,0.926883,3944.603387,3817.970749,6873.274231,0.6019
0.0440,0.764286,39394.643417,12173.219424,21912.559249,0.6209
0.0460,0.769612,38201.156153,12642.424922,22757.134471,0.6190
0.0480,0.754722,38196.198297,12651.162132,22772.846559,0.6474
0.0500,0.654164,38225.124233,12665.595834,22798.726664,0.6530
0.0520,1.017511,4842.398229,4495.669270,8093.222196,0.6706
0.0540,1.409926,49301.878257,27299.942157,49141.305807,0.7299
0.0560,1.178993,48455.236028,27781.743019,50008.316427,0.7691
0.0580,0.842552,3945.340997,3817.285872,6871.957122,0.7852
0.0600,1.262966,39475.032892,12192.845235,21948.384389,0.8345
0.0620,0.862634,38301.909353,12598.076465,22677.400271,0.8597
0.0640,1.315076,38302.710521,12592.649837,22668.084782,0.9189
0.0660,0.892912,38339.596963,12582.076365,22648.630370,0.9540
0.0680,0.912196,4628.749464,4302.257820,7744.976271,0.9792
0.0700,0.969979,45758.941676,23642.000176,42556.570296,1.0277
0.0720,0.971767,54024.454576,37679.095894,67823.344377,1.0594
0.0740,0.134056,30579.890853,30574.286886,55033.850451,1.0698
0.0760,0.561209,41164.301063,18192.808098,32747.615785,1.1146
0.0780,0.155068,38395.145189,12549.613498,22589.459364,1.1346
0.0800,0.271871,4496.401577,4178.770488,7522.058750,1.1337
0.0820,0.331864,40230.991766,12253.534315,22056.693631,1.1641
0.0840,0.228840,38926.084744,12390.028487,22302.280117,1.1728
0.0860,0.192640,10857.631203,5487.532826,9877.751726,1.2035
0.0880,0.621212,10814.612906,5526.492644,9948.307972,1.2126
0.0900,0.102365,38760.444386,12265.852939,22078.637656,1.2519
0.0920,0.498248,38792.112770,12239.118709,22030.911923,1.2697
0.0940,0.202106,38785.011352,12218.452000,21993.415707,1.3177
0.0960,0.416587,38814.717233,12188.736333,21940.141986,1.3440
0.0980,0.339011,38805.836769,12167.613770,21902.043798,1.4007
0.1000,0.385792,38833.675628,12134.959005,21843.312000,1.4355
0.1020,0.470625,38823.029912,12113.295396,21804.402337,1.5010
0.1040,0.403734,38849.053585,12078.997673,21742.599546,1.5444
0.1060,0.432277,4655.797605,4518.741369,8134.166741,1.5636
0.1080,0.480043,40056.598819,12719.819799,22896.155682,1.6166
0.1100,0.333075,38984.553228,12977.853254,23360.468933,1.6450
0.1120,0.576937,38982.098522,12968.980898,23344.742553,1.7074
0.1140,0.288747,39015.627586,12952.464085,23314.724100,1.7452
0.1160,0.632023,4797.003559,4625.498686,8326.529658,1.7612
0.1180,0.323999,39937.885348,11677.635306,21020.067550,1.8092
0.1200,0.554118,38850.325161,11851.444039,21333.153388,1.8354
0.1220,0.708348,4599.927783,4466.865607,8041.066441,1.8370
0.1240,0.507046,40113.426995,12705.573601,22870.539528,1.8739
0.1260,0.559302,39068.996488,12927.476750,23270.017452,1.8864
0.1280,0.927440,4662.839120,4497.272957,8096.018764,1.8875
0.1300,0.833724,45548.335378,23459.163711,42227.328404,1.9144
0.1320,0.829875,54233.785572,37934.953332,68283.745872,1.9260
0.1340,0.786570,54232.669630,37963.119774,68334.402163,1.9629
0.1360,0.777320,54251.145426,37956.954659,68323.295706,1.9851
0.1380,0.884296,34540.457208,34534.648333,62163.251296,1.9756
0.1400,0.740948,50144.979305,34558.364688,62205.797387,2.0086
0.1420,0.729436,49284.056746,34520.395851,62137.441967,2.0132
0.1440,0.940453,30071.768844,29952.121335,53914.758856,1.9933
0.1460,0.387520,43468.907108,19631.856032,35337.728377,2.0063
0.1480,0.769574,38795.386741,11658.280199,20985.673933,2.0075
0.1500,1.066618,17188.178128,17184.311446,30932.827221,1.9886
0.1520,0.519989,42135.112518,19597.090554,35275.282987,2.0052
0.1540,0.831620,39116.417913,13026.433581,23448.412065,1.9981
0.1560,0.370363,39103.910954,13030.072668,23454.501165,2.0258
0.1580,0.619224,39122.429728,13044.126933,23480.047703,2.0294
0.1600,0.741244,4525.936420,4361.453683,7851.357873,2.0229
0.1620,1.546227,37695.373749,9102.451531,16385.958983,2.0336
0.1640,1.745613,36454.275985,9052.529188,16296.298151,2.0241
0.1660,1.233721,38697.320062,11715.866915,21089.794168,2.0461
0.1680,1.449308,38713.939543,11714.719215,21087.943894,2.0478
0.1700,0.946577,38696.430932,11716.329803,21090.340223,2.0804
0.1720,1.178400,38711.606575,11711.148835,21081.246304,2.0928
0.1740,0.683426,38692.412196,11711.438915,21081.273474,2.1358
0.1760,0.932214,38706.173080,11703.798612,21067.769716,2.1575
0.1780,1.303376,4735.340388,4584.286092,8253.018342,2.1569
0.1800,0.646623,40215.964890,12935.752166,23285.000522,2.1895
0.1820,1.046576,39127.307869,13139.796080,23652.679520,2.1985
0.1840,1.316648,4436.688545,4268.973324,7685.468632,2.1880
0.1860,0.750632,39728.018664,11349.361210,20429.600810,2.2082
0.1880,1.064743,38642.515062,11660.286049,20989.579631,2.2085
0.1900,0.498114,38621.172572,11665.819661,20998.973504,2.2394
0.1920,0.840963,38632.030172,11668.516714,21004.171048,2.2493
0.1940,1.181258,4673.141727,4508.204340,8115.949069,2.2687
0.1960,0.823507,49824.753404,28497.875361,51296.999156,2.3348
0.1980,0.386838,49113.722816,28928.431368,52071.563301,2.3772
0.2000,0.924708,39129.302540,13169.460563,23705.953722,2.4526
0.2020,0.468847,39158.476988,13150.152840,23670.743960,2.5035
0.2040,0.512306,4234.854317,4067.863165,7322.666002,2.5334
0.2060,0.586818,39662.776528,11129.089650,20032.948188,2.5944
0.2080,0.540642,38589.554823,11441.916201,20595.989804,2.6335
0.2100,0.475222,4544.457910,4375.777745,7876.875163,2.6487
0.2120,0.594847,40275.371033,12951.697246,23313.649891,2.6985
0.2140,0.409396,39191.739381,13130.439540,23635.200568,2.7239
0.2160,0.713518,4081.669182,3916.356286,7050.154833,2.7407
0.2180,0.857455,45162.161026,22923.082914,41262.406700,2.7811
0.2200,0.687306,53960.206748,37710.656139,67879.868357,2.8078
0.2220,0.857289,53951.367160,37731.358507,67917.302602,2.8580
0.2240,0.703187,53962.180236,37717.197640,67891.658939,2.8944
0.2260,0.737795,34295.513971,34291.963654,61726.272371,2.8982
0.2280,0.719365,49874.656714,34085.577736,61354.759290,2.9452
0.2300,0.622994,48795.664795,33779.457257,60803.646056,2.9593
0.2320,1.049946,33620.475179,33497.625525,60296.775891,2.9705
0.2340,1.447080,52905.238827,36596.495852,65875.139613,2.9914
0.2360,1.830685,52226.526000,36933.288502,66481.749989,2.9989
0.2380,1.189349,53900.652624,37757.540350,67964.761978,3.0312
