t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0039
0.0060,0.495818,7016.856837,6197.729178,11156.408339,0.0162
0.0080,0.959919,25063.785743,20767.976046,37383.316803,0.0392
0.0100,0.080952,31153.654931,27785.143325,50013.338938,0.0609
0.0120,1.285301,18926.093812,13844.167990,24920.787683,0.0876
0.0140,0.721448,34828.417747,29654.848411,53379.448587,0.1042
0.0160,1.363982,4550.612164,4381.634375,7888.305858,0.1143
0.0180,0.284802,31374.434195,30886.695141,55596.336055,0.1170
0.0200,1.188187,22527.209446,17649.324404,31769.972115,0.1296
0.0220,0.221975,34361.612399,31813.236444,57264.047574,0.1396
0.0240,0.974548,18925.157920,13831.093753,24896.943303,0.1601
0.0260,0.153804,28228.084469,25125.880823,45226.739286,0.1774
0.0280,1.209772,18925.175414,13824.728366,24885.720830,0.1989
0.0300,0.655206,34812.179485,29633.772558,53341.445810,0.2177
0.0320,0.952253,14988.207214,14393.843994,25909.871443,0.2290
0.0340,0.354835,30455.082480,27068.136771,48723.001023,0.2511
0.0360,1.129003,18878.154349,13999.033633,25199.389543,0.2552
0.0380,0.330002,26870.146552,26061.648199,46911.296759,0.2613
0.0400,1.033450,21234.885731,9203.795439,16567.865240,0.2774
0.0420,0.215103,31355.005462,28652.936408,51575.500636,0.2765
0.0440,1.093444,8855.428198,6176.046842,11117.977759,0.2770
0.0460,0.329295,32676.905257,26412.129053,47542.161591,0.2882
0.0480,1.028347,18942.305412,13805.834725,24851.530852,0.2959
0.0500,0.381929,30828.238951,28009.113261,50416.785799,0.3146
0.0520,1.054839,18877.970975,13988.304369,25180.002703,0.3154
0.0540,0.285646,26855.623786,26049.684861,46889.718397,0.3179
0.0560,1.098829,21230.509479,9190.529975,16544.052784,0.3311
0.0580,0.246201,31345.509379,28635.961911,51544.977640,0.3271
0.0600,1.031904,8851.136189,6178.619774,11122.547496,0.3331
0.0620,0.651175,34770.709640,28097.236363,50575.676628,0.3449
0.0640,1.084904,27145.922588,22322.186308,40181.020259,0.3354
0.0660,0.342329,30549.831498,30134.293057,54242.069832,0.3368
0.0680,1.117297,24304.486128,13252.047777,23854.803296,0.3520
0.0700,0.113528,30469.814515,27081.580876,48746.959106,0.3643
0.0720,1.282795,18813.095174,13913.578103,25045.723381,0.3784
0.0740,0.253248,37024.110266,34338.348533,61809.280608,0.3700
0.0760,1.293759,10672.233597,9298.605362,16738.783411,0.3723
0.0780,0.606773,37739.033577,31789.075452,57220.942587,0.3895
0.0800,1.140269,22559.024942,17623.321272,31723.118559,0.3897
0.0820,0.053255,29758.682481,29096.158039,52373.137725,0.3910
0.0840,1.317051,20995.371899,8291.873623,14926.689572,0.4021
0.0860,0.026758,34314.693556,31741.373476,57134.499015,0.4103
0.0880,1.089167,18761.918545,13579.172565,24443.599785,0.4293
0.0900,0.074463,28736.970511,25682.522668,46228.615265,0.4302
0.0920,0.093253,12135.244807,10396.960095,18714.621424,0.4327
0.0940,0.531582,20996.115404,8954.960741,16119.460916,0.4457
0.0960,0.081935,18615.409295,13760.867174,24769.642848,0.4409
0.0980,0.125615,9253.712987,6318.101181,11372.707742,0.4378
0.1000,0.476014,21596.406109,9038.967195,16270.616965,0.4451
0.1020,0.097150,18920.250370,13590.296861,24462.631501,0.4348
0.1040,0.142440,8447.176698,5809.256969,10456.804984,0.4261
0.1060,0.476082,20869.000703,8333.480307,15000.740635,0.4279
0.1080,0.085303,18966.559881,13963.875714,25135.061589,0.4266
0.1100,0.519232,18959.080024,13957.294280,25123.648936,0.4359
0.1120,0.033255,18966.612425,13962.256536,25132.095019,0.4274
0.1140,0.212867,9216.169382,6572.461531,11830.643622,0.4268
0.1160,0.308502,24908.310290,4300.494679,7741.198925,0.4218
0.1180,0.163437,24284.858576,6841.276787,12314.461654,0.4084
0.1200,0.157070,6564.469475,6451.969656,11613.702450,0.4117
0.1220,0.151616,26476.810837,6254.290055,11257.873714,0.4119
0.1240,0.817274,24595.186418,13559.725341,24408.322888,0.4047
0.1260,0.260613,22969.425308,18156.961393,32682.791120,0.4026
0.1280,0.087467,19097.072820,6253.566953,11256.507981,0.3915
0.1300,0.108398,6527.850446,6406.211186,11531.288533,0.3976
0.1320,0.134416,26309.264639,5310.067519,9558.255950,0.3998
0.1340,0.750310,24539.755082,13389.462517,24101.782841,0.3954
0.1360,0.175865,23053.728755,18224.491006,32804.259677,0.3953
0.1380,0.132408,19058.075771,5992.638832,10786.882306,0.3927
0.1400,0.749890,14916.366850,14370.089735,25866.911413,0.3922
0.1420,0.213193,27140.054828,22409.209145,40336.789653,0.4032
0.1440,0.446049,24491.407550,19711.984182,35482.017578,0.4094
0.1460,0.163816,20405.823859,15486.028407,27875.014949,0.4204
0.1480,0.414509,19093.922812,6256.968301,11262.957451,0.4282
0.1500,0.472514,15083.148687,14559.869087,26208.236871,0.4295
0.1520,0.112899,22815.388538,17867.754354,32162.070736,0.4411
0.1540,0.422844,18787.566197,13607.719883,24494.318633,0.4500
0.1560,0.190218,19068.928145,14045.253335,25281.646222,0.4632
0.1580,0.448634,19058.046808,5970.898120,10748.065249,0.4736
0.1600,0.436576,14928.996979,14386.320917,25895.814227,0.4766
0.1620,0.189082,22978.146491,18153.563749,32676.603830,0.4903
0.1640,0.361172,18971.761283,13958.872855,25126.332310,0.4863
0.1660,0.448492,9231.960578,6605.075968,11889.585234,0.4844
0.1680,0.173842,21485.467444,9371.876392,16869.551347,0.4926
