t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0039
0.0060,0.495818,7016.852560,6197.723223,11156.397619,0.0162
0.0080,0.959939,25063.657997,20767.820444,37383.036738,0.0392
0.0100,0.080943,31153.654980,27785.143362,50013.338995,0.0609
0.0120,1.285281,18926.093704,13844.167878,24920.787462,0.0876
0.0140,0.721449,34828.417727,29654.975792,53379.677874,0.1042
0.0160,1.375673,4547.486038,4376.747672,7879.521483,0.1144
0.0180,0.285275,31527.499448,31041.237978,55874.513636,0.1171
0.0200,1.176662,22527.150692,17649.230531,31769.791618,0.1295
0.0220,0.225040,34361.533261,31813.546524,57264.608782,0.1395
0.0240,0.984598,18925.347933,13831.350840,24897.416109,0.1602
0.0260,0.155462,28228.339147,25127.050949,45228.847170,0.1633
0.0280,1.145937,8861.053237,6170.548574,11108.133369,0.1676
0.0300,0.391861,32695.869285,26439.670761,47591.799230,0.1830
0.0320,0.965868,18942.864801,13822.223713,24880.968552,0.1942
0.0340,0.398245,30844.478608,28033.164172,50460.093755,0.2167
0.0360,1.103250,18877.931742,14002.944006,25206.402461,0.2219
0.0380,0.289053,26873.986624,26064.501553,46916.391849,0.2286
0.0400,1.063262,21234.244186,9207.073244,16573.795101,0.2447
0.0420,0.195810,31357.541929,28658.535544,51585.559789,0.2441
0.0440,1.068289,8856.929975,6175.757782,11117.432296,0.2454
0.0460,0.349789,32679.175400,26417.581854,47551.997127,0.2570
0.0480,1.038725,18940.968650,13810.897258,24860.653789,0.2536
0.0500,0.216867,25609.163106,25511.872769,45921.587851,0.2636
0.0520,1.261424,20200.039407,11684.094030,21032.630677,0.2785
0.0540,0.158359,36448.449045,33067.715253,59522.045814,0.2717
0.0560,1.086119,11633.167846,10303.204435,18546.854102,0.2760
0.0580,0.753320,34864.930679,28130.957500,50636.476819,0.2953
0.0600,1.003295,22897.259130,18183.324472,32730.987344,0.2956
0.0620,0.120385,26855.873943,26052.081237,46893.866611,0.2979
0.0640,1.281432,21225.522603,9184.150022,16532.751473,0.3113
0.0660,0.172976,34689.556987,32318.796990,58174.007559,0.3206
0.0680,1.438131,18415.591380,13231.408109,23817.972728,0.3400
0.0700,0.170892,34327.779685,31760.984603,57169.943177,0.3419
0.0720,1.136046,8139.922661,4932.187487,8879.073522,0.3458
0.0740,0.616055,36116.442809,30388.783602,54700.426539,0.3597
0.0760,1.241499,18453.699659,13252.173926,23855.154566,0.3556
0.0780,0.013769,30813.477654,30085.454264,54153.831444,0.3532
0.0800,1.307168,20994.631135,8294.160266,14930.795646,0.3617
0.0820,0.050672,34687.078120,32311.263773,58160.325463,0.3523
0.0840,1.184593,8138.112468,4937.796176,8889.217709,0.3499
0.0860,0.247790,37613.941013,28683.571110,51630.675789,0.3436
0.0880,1.137718,23885.756009,5360.257433,9649.601097,0.3438
0.0900,0.576047,34009.555139,28699.771163,51660.164141,0.3538
0.0920,1.236993,18451.449898,13241.138084,23835.285544,0.3457
0.0940,0.048742,30815.793317,30089.919813,54161.904406,0.3455
0.0960,1.173058,24541.012059,1188.044514,2139.653183,0.3478
0.0980,0.716181,34290.692652,29281.602235,52707.600204,0.3467
0.1000,1.228766,18408.304321,13206.103655,23772.215345,0.3497
0.1020,0.133951,34785.607805,29604.776815,53288.732217,0.3445
0.1040,0.880986,6134.088287,6035.916477,10865.530645,0.3472
0.1060,0.156620,32549.429937,21491.638480,38685.105883,0.3513
0.1080,0.664379,20295.836945,9622.958136,17321.989023,0.3525
0.1100,0.056015,18604.664841,13753.511416,24756.376564,0.3586
0.1120,0.226967,18495.382211,5179.039477,9322.498025,0.3558
0.1140,0.101844,5801.510447,5593.228222,10067.912645,0.3463
0.1160,0.766472,11510.101130,10088.820950,18160.644182,0.3389
0.1180,0.191611,26853.007027,22271.834723,40089.494113,0.3373
0.1200,0.675428,26860.676120,22275.793097,40097.103002,0.3316
0.1220,0.081311,24192.844014,19568.595462,35223.553142,0.3385
0.1240,0.455825,20080.381799,15309.122044,27556.875504,0.3421
0.1260,0.149875,18600.785292,13747.051145,24744.841937,0.3523
0.1280,0.185178,17905.060569,7308.890138,13156.187426,0.3509
0.1300,0.128458,5017.003271,4058.423731,7305.291173,0.3429
0.1320,0.778857,11515.189669,10094.375297,18170.654391,0.3280
0.1340,0.285222,22433.913618,17600.096632,31680.459159,0.3240
0.1360,0.670944,18958.770356,13961.342402,25131.087268,0.3171
0.1380,0.219385,18951.802217,13956.487442,25121.896781,0.3200
0.1400,0.432658,18522.162444,12347.944890,22226.733460,0.3215
0.1420,0.236457,18515.269507,12342.973186,22217.588193,0.3337
0.1440,0.353807,18960.634185,13960.861029,25129.903658,0.3281
0.1460,0.456852,9064.770847,6346.671997,11424.466447,0.3321
0.1480,0.423927,23807.721185,12418.715566,22354.111947,0.3492
0.1500,0.156072,22222.212124,17364.535716,31256.320362,0.3636
0.1520,0.476377,19074.022649,14072.614202,25331.181941,0.3786
0.1540,0.409446,23045.004454,18214.255586,32786.069500,0.3723
0.1560,0.486596,11797.924502,10606.875134,19092.861837,0.3768
0.1580,0.461567,24583.092295,13550.287751,24390.979519,0.3961
0.1600,0.119288,22978.341477,18157.658450,32683.904499,0.3976
0.1620,0.168993,9227.258304,6595.863527,11872.723341,0.4009
0.1640,0.432058,21485.235296,9396.737024,16914.558701,0.4143
0.1660,0.119255,19076.684490,14061.798126,25311.355883,0.4104
0.1680,0.248306,9564.611075,7108.875057,12796.223410,0.4080
