t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0039
0.0060,0.495798,7016.681153,6197.480433,11155.960577,0.0164
0.0080,0.845169,24391.715148,19940.312548,35893.407755,0.0391
0.0100,0.176169,30044.505543,26527.220754,47749.173527,0.0558
0.0120,0.360501,13725.033332,12682.119302,22828.175245,0.0782
0.0140,0.737808,19049.458308,6056.093367,10901.705867,0.1108
0.0160,0.358429,19093.071076,14176.088150,25517.317099,0.1256
0.0180,0.114813,9605.828783,7079.292301,12742.840954,0.1418
0.0200,0.654885,21174.874199,8730.642636,15715.811630,0.1589
0.0220,0.257451,22642.516559,17782.068824,32007.981335,0.1543
0.0240,0.315705,11519.921182,10244.094859,18439.686451,0.1607
0.0260,0.635021,24567.150468,13491.652306,24285.609170,0.1818
0.0280,0.098485,23082.801050,18319.655691,32975.478728,0.1995
0.0300,0.671664,19087.955441,14160.592149,25489.737532,0.2183
0.0320,0.224099,23067.208387,18303.804579,32947.072341,0.2153
0.0340,0.360598,11824.979462,10600.463772,19081.195388,0.2235
0.0360,0.611656,24616.215503,13599.409584,24479.548907,0.2456
0.0380,0.180504,22454.472607,17642.525687,31756.726742,0.2504
0.0400,0.022146,9262.339475,6308.986581,11356.197992,0.2565
0.0420,0.558724,21597.818333,9086.703250,16356.624574,0.2732
0.0440,0.036646,18917.477046,13631.742387,24537.172942,0.2864
0.0460,0.599456,18910.220405,13627.294091,24529.728820,0.3008
0.0480,0.280572,22938.572106,17895.698258,32212.537436,0.2933
0.0500,0.378980,10972.378536,9801.478233,17643.039799,0.2970
0.0520,0.562709,24105.007455,13109.549067,23597.751029,0.3153
0.0540,0.090888,22671.084699,18015.792968,32428.518231,0.3160
0.0560,0.107105,9248.081164,6306.638345,11352.056126,0.3181
0.0580,0.502864,21586.775028,9064.480431,16316.567639,0.3308
0.0600,0.089336,18912.871076,13613.828050,24504.979826,0.3400
0.0620,0.548973,18905.972432,13609.849962,24498.278905,0.3505
0.0640,0.332095,22934.357366,17880.129399,32184.565013,0.3391
0.0660,0.408001,10972.171608,9806.628868,17652.339964,0.3390
0.0680,0.523437,24010.371014,12875.329036,23176.115702,0.3532
0.0700,0.102847,22547.503885,17822.345606,32080.324937,0.3501
0.0720,0.116996,9238.971093,6306.996135,11352.710039,0.3483
0.0740,0.473261,21578.354513,9047.799924,16286.513124,0.3573
0.0760,0.082919,18909.536149,13600.697204,24481.337887,0.3626
0.0780,0.521424,18902.739131,13597.041942,24475.196920,0.3695
0.0800,0.354917,22931.261185,17869.072148,32164.684784,0.3542
0.0820,0.434980,10973.011090,9811.445878,17661.037560,0.3500
0.0840,0.542394,23991.438385,12654.535769,22778.706778,0.3604
0.0860,0.036362,22963.888941,18137.251814,32647.089627,0.3598
0.0880,0.868383,4611.128831,4402.635685,7925.612616,0.3518
0.0900,0.267157,22933.270554,17872.421573,32170.625989,0.3545
0.0920,0.783058,18547.593622,13240.007714,23832.796942,0.3542
0.0940,0.158206,19087.565278,14127.613540,25429.862578,0.3593
0.0960,0.178391,18626.865092,3942.525535,7096.724354,0.3555
0.0980,0.028311,5660.401805,5582.248075,10048.074845,0.3591
0.1000,0.262789,24408.375500,1576.009841,2837.080502,0.3642
0.1020,0.675246,19096.897915,6218.077574,11193.214879,0.3666
0.1040,0.192616,18935.212671,13911.521581,25040.931462,0.3796
0.1060,0.578282,18940.816938,13910.731805,25039.895531,0.3898
0.1080,0.161503,18935.603053,13909.585822,25037.415983,0.3952
0.1100,0.110423,21543.892455,9575.360598,17235.759499,0.3880
0.1120,0.217794,4736.546198,4736.527513,8525.967318,0.3833
0.1140,0.678938,9188.719876,6541.889026,11776.079184,0.3760
0.1160,0.134915,18933.261386,13908.229730,25034.948428,0.3792
0.1180,0.582348,18939.179166,13909.111820,25036.983625,0.3792
0.1200,0.654327,19141.814767,14166.279866,25499.958085,0.3904
0.1220,0.939257,19146.332418,14169.550490,25506.130139,0.3988
0.1240,0.606289,18930.819248,13905.107096,25029.799063,0.4184
0.1260,0.492471,20338.814552,15733.100003,28320.072475,0.4189
0.1280,0.616909,12234.553531,10525.300653,18946.158084,0.4212
0.1300,0.546829,20823.552811,8248.475284,14847.802339,0.4343
0.1320,0.755319,24862.411077,21219.836488,38196.460998,0.4307
0.1340,0.959094,14238.915187,12761.737775,22972.087090,0.4291
0.1360,0.626575,21531.140304,9574.477919,17234.686830,0.4381
0.1380,0.712682,22261.813113,18255.018413,32859.745827,0.4431
0.1400,0.390467,25287.082274,21838.086752,39308.946621,0.4591
0.1420,0.636107,19155.978068,14180.696744,25525.890245,0.4576
0.1440,0.788015,19306.687641,18168.987828,32704.966105,0.4582
0.1460,0.864972,24404.290520,14800.151471,26641.137620,0.4697
0.1480,0.699781,19094.388688,14114.597808,25406.975835,0.4639
0.1500,0.699599,14222.389674,12743.678118,22939.320212,0.4649
0.1520,0.699657,29357.035506,16334.510898,29402.819274,0.4681
0.1540,1.202126,19041.500301,5989.826756,10782.890286,0.4685
0.1560,0.788188,25277.412844,21828.434369,39291.970052,0.4744
0.1580,0.852421,22005.446189,12746.922334,22945.312623,0.4720
0.1600,0.689657,6564.464631,6446.112814,11603.692723,0.4774
0.1620,0.737479,27732.615255,12804.443536,23048.735844,0.4834
0.1640,0.962850,31247.647057,25456.306284,45822.314160,0.4874
0.1660,0.568151,19904.708836,15233.590428,27421.030922,0.5025
0.1680,0.991357,18531.901777,13203.600621,23767.472475,0.5149
