t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0039
0.0060,0.495757,7016.338640,6196.965779,11155.034159,0.0164
0.0080,0.790917,24079.866705,19551.567395,35193.612228,0.0391
0.0100,0.233880,29503.579215,25908.485155,46635.507160,0.0559
0.0120,0.413459,13725.804511,12682.871914,22829.582903,0.0783
0.0140,0.747488,19049.955486,6055.777090,10901.146249,0.1109
0.0160,0.404441,19093.074947,14175.453342,25516.220458,0.1257
0.0180,0.152750,9604.904264,7078.892246,12742.158793,0.1419
0.0200,0.714420,21572.553466,9675.134132,17415.955858,0.1591
0.0220,0.244041,22967.262269,18197.394814,32755.554707,0.1685
0.0240,0.437284,22670.225023,18068.615501,32523.945186,0.1884
0.0260,0.188345,18646.271354,13871.053813,24968.085209,0.1906
0.0280,0.359595,9211.460942,6528.629155,11751.892074,0.2039
0.0300,0.659715,24564.181060,13487.117983,24277.472084,0.2224
0.0320,0.312397,27229.632318,22543.538117,40578.681008,0.2192
0.0340,0.307836,11827.957202,10601.452916,19082.923085,0.2269
0.0360,1.053180,25519.084218,15103.688916,27187.693228,0.2437
0.0380,0.133809,33201.367455,29653.590752,53376.597163,0.2508
0.0400,0.346083,18707.077879,16466.082330,29639.294277,0.2658
0.0420,0.419152,13703.331423,11206.797074,20172.653885,0.2777
0.0440,0.916221,24762.665233,21343.648029,38419.482673,0.3011
0.0460,0.169945,30898.908410,28136.013728,50644.994654,0.3067
0.0480,0.301969,11346.390507,9355.138561,16839.551378,0.3130
0.0500,0.409114,21153.249446,8325.831347,14986.905538,0.3299
0.0520,0.922689,24538.271277,20769.520867,37386.060250,0.3308
0.0540,0.294623,26841.978539,26071.029367,46928.147483,0.3326
0.0560,0.345405,22884.684977,12289.331806,22121.142656,0.3438
0.0580,0.409014,18331.410579,13246.454280,23844.026719,0.3520
0.0600,0.924866,24753.821444,21324.516833,38385.055165,0.3724
0.0620,0.166986,31442.367761,28728.567987,51711.589363,0.3747
0.0640,0.322615,11830.904130,9941.212832,17894.505713,0.3775
0.0660,0.442138,21145.275121,8307.932758,14954.721103,0.3907
0.0680,0.879842,24528.058870,20749.303482,37349.626110,0.3878
0.0700,0.429619,29834.967968,29171.770593,52509.616686,0.3853
0.0720,0.559662,24197.117719,14740.156824,26532.841945,0.3933
0.0740,0.357974,18956.752971,13951.895739,25113.770305,0.4043
0.0760,0.958747,22025.518196,12756.283897,22962.269762,0.4033
0.0780,0.478438,34947.237165,24964.648246,44936.845281,0.3987
0.0800,0.270434,9719.187167,9634.960926,17343.200100,0.4047
0.0820,0.501521,24039.171107,5386.053601,9695.398003,0.4126
0.0840,1.203673,24925.143788,16916.539919,30450.975527,0.4189
0.0860,0.432516,34285.219361,31710.279109,57078.934913,0.4189
0.0880,0.638990,32815.984013,26498.458975,47697.865145,0.4137
0.0900,1.230794,23971.468864,23410.026740,42139.278927,0.4099
0.0920,0.575484,34341.850409,30702.873525,55265.747829,0.4222
0.0940,0.787102,31132.449901,27727.873322,49910.959082,0.4311
0.0960,0.865860,31414.448713,28707.286003,51673.980666,0.4418
0.0980,0.982064,31628.159623,28444.524164,51201.125559,0.4456
0.1000,0.512169,24277.459663,19982.156701,35968.394231,0.4600
0.1020,0.859320,18604.497463,13752.355482,24755.099188,0.4577
0.1040,0.970102,9239.660175,6304.709801,11349.447743,0.4569
0.1060,0.373051,21573.466058,9039.169922,16270.878911,0.4670
0.1080,0.783254,18544.595436,13242.442567,23837.179874,0.4741
0.1100,0.286167,19086.362125,14130.827552,25435.775760,0.4927
0.1120,0.754858,18543.955177,13243.491775,23839.040053,0.4937
0.1140,0.776988,8460.447409,5806.256002,10452.037792,0.4965
0.1160,0.156711,20867.130866,8329.838999,14993.866909,0.5101
0.1180,0.675001,18953.889033,13958.029069,25125.127325,0.5268
0.1200,0.798273,19101.667997,6249.987935,11250.776557,0.5396
0.1220,0.554150,24459.995217,7513.945767,13525.656531,0.5442
0.1240,0.596961,6548.276538,6430.313291,11575.160885,0.5566
0.1260,0.778003,24901.825286,4314.905026,7767.607050,0.5712
0.1280,1.216958,19031.536079,6038.252193,10870.070905,0.5830
0.1300,0.634594,19080.236313,14132.273243,25438.726432,0.6061
0.1320,1.074961,19081.461220,14130.068248,25435.197807,0.6241
0.1340,0.604333,16195.968286,12922.637171,23261.351240,0.6367
0.1360,0.650180,18265.039316,8366.569186,15060.474714,0.6426
0.1380,1.481023,11534.715798,10266.147606,18480.546714,0.6419
0.1400,0.842852,22970.947905,18179.632644,32724.181611,0.6524
0.1420,1.317804,18954.942974,13980.163663,25165.612397,0.6604
0.1440,0.685132,18956.368271,13986.133386,25175.725227,0.6795
0.1460,1.167739,18956.907481,13987.906532,25179.399497,0.6818
0.1480,1.205910,9222.297831,6561.998331,11812.802906,0.6861
0.1500,0.630891,21493.119353,9499.396097,17099.543865,0.7017
0.1520,1.062372,19081.103673,14156.831207,25483.358545,0.7145
0.1540,0.501562,19081.667984,14161.356724,25490.943666,0.7386
0.1560,0.930181,19081.251217,14161.543160,25491.707869,0.7454
0.1580,1.018644,9622.911068,7111.867015,12802.379270,0.7603
0.1600,1.130460,25120.298490,5363.814155,9655.995940,0.7776
0.1620,1.590910,19093.620289,6293.839640,11330.502262,0.7925
0.1640,0.948942,18962.229731,14024.312299,25244.711079,0.8128
0.1660,0.696430,19116.138820,6315.587258,11368.753496,0.8310
0.1680,1.481610,15129.249809,14577.503944,26240.988710,0.8418
