t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0039
0.0060,0.495757,7016.337913,6196.964604,11155.032044,0.0164
0.0080,0.790771,24079.053665,19550.549519,35191.779905,0.0391
0.0100,0.234040,29502.123560,25906.815237,46632.501466,0.0559
0.0120,0.413605,13725.806614,12682.873965,22829.586743,0.0783
0.0140,0.747520,19049.956841,6055.776227,10901.144728,0.1109
0.0160,0.404570,19093.074957,14175.451611,25516.217470,0.1257
0.0180,0.152865,9604.901743,7078.890753,12742.156219,0.1419
0.0200,0.714476,21572.552537,9675.136393,17415.959983,0.1591
0.0220,0.244097,22967.262965,18197.403295,32755.570029,0.1685
0.0240,0.436469,22639.638653,18054.897648,32499.252236,0.1883
0.0260,0.189363,18614.493545,13857.617215,24943.900350,0.1905
0.0280,0.360427,9211.481784,6528.641733,11751.915546,0.2038
0.0300,0.658726,24564.171444,13487.126475,24277.486380,0.2222
0.0320,0.313116,27229.621765,22543.551710,40578.706194,0.2189
0.0340,0.308752,11827.975759,10601.464819,19082.945426,0.2266
0.0360,1.052593,25519.071422,15103.841552,27187.967387,0.2430
0.0380,0.150759,33358.073971,29799.022457,53638.391181,0.2518
0.0400,0.427673,21632.821267,17862.704416,32153.295621,0.2699
0.0420,0.377995,16842.213699,12620.021216,22716.416184,0.2706
0.0440,0.886528,18780.020016,17533.196953,31560.641043,0.2738
0.0460,0.509073,29290.201853,22032.378167,39658.789775,0.2869
0.0480,0.275744,18572.177650,13685.029458,24633.328769,0.2893
0.0500,0.066595,9319.391415,8931.198697,16076.224249,0.2973
0.0520,0.421481,9701.013256,9091.626712,16365.349562,0.3034
0.0540,0.220355,18654.707896,13024.112569,23443.622980,0.3106
0.0560,0.670500,22939.017495,18157.491613,32684.155404,0.3108
0.0580,0.053787,22948.396499,18168.482431,32703.322163,0.3216
0.0600,0.578332,18943.317733,13979.275797,25163.274766,0.3151
0.0620,0.619980,9255.318315,6587.226062,11857.626891,0.3198
0.0640,0.397471,24602.638362,13511.673634,24321.410012,0.3394
0.0660,0.192538,23134.539249,18341.587723,33015.050439,0.3557
0.0680,0.444164,19146.779090,14191.416168,25544.993266,0.3732
0.0700,0.481520,23117.690747,18325.327060,32986.070227,0.3690
0.0720,0.609636,11876.427095,10683.458367,19230.834697,0.3686
0.0740,0.107546,22141.544748,10456.581790,18821.954769,0.3798
0.0760,0.462220,19772.029988,14852.994250,26735.851869,0.3737
0.0780,0.489593,9262.191045,6602.131533,11884.326352,0.3689
0.0800,0.121814,21180.639678,8334.446546,15002.125598,0.3751
0.0820,0.406940,18930.320804,13610.926781,24500.075146,0.3783
0.0840,0.313856,18585.026237,13275.956450,23897.035466,0.3922
0.0860,0.329693,19149.232571,14186.329156,25535.722175,0.3884
0.0880,0.418569,8068.783385,5072.686220,9131.253764,0.3925
0.0900,0.580048,24379.592189,3025.872342,5447.150263,0.3985
0.0920,1.063654,18264.121874,3910.992725,7040.850559,0.4019
0.0940,0.443572,18764.505817,13762.335849,24772.648100,0.4103
0.0960,0.272569,19098.927257,6325.279800,11385.776209,0.4162
0.0980,1.014268,15160.715700,14632.324094,26339.197636,0.4148
0.1000,0.428294,22666.566826,17631.947589,31737.933955,0.4245
0.1020,0.888489,18923.321226,13601.540128,24483.660718,0.4316
0.1040,0.359281,18577.525444,13266.281793,23879.666508,0.4495
0.1060,0.773280,19138.922878,14171.429404,25509.346208,0.4644
0.1080,0.216062,18578.139039,13263.976710,23875.374140,0.4902
0.1100,0.667700,18923.489242,13597.402003,24475.991306,0.4988
0.1120,0.775826,8057.267056,5061.977098,9112.334603,0.5093
0.1140,0.153878,21539.160579,9664.171436,17395.662464,0.5305
0.1160,0.646976,18293.460211,13222.133203,23800.486741,0.5488
0.1180,0.067722,18545.150560,13710.116513,24678.277445,0.5685
0.1200,0.897263,22594.578565,17948.030243,32307.351701,0.5668
0.1220,0.958146,11471.763936,10039.962853,18072.891281,0.5722
0.1240,0.175331,23195.454206,11235.849288,20224.704049,0.5908
0.1260,0.656283,21086.241513,15916.473619,28650.308797,0.5921
0.1280,0.728256,8411.418316,5765.841413,10379.242799,0.6013
0.1300,0.880654,24373.699800,3010.201984,5419.244224,0.6126
0.1320,1.419357,18579.028824,5417.831434,9753.515938,0.6216
0.1340,0.944456,18503.352824,13604.641660,24489.299443,0.6417
0.1360,1.263329,18544.858762,13714.282551,24686.971920,0.6594
0.1380,0.811197,18543.943824,13718.332696,24693.810051,0.6787
0.1400,1.449486,22593.218752,17956.887035,32323.846150,0.6773
0.1420,1.537452,11465.702306,10029.959027,18055.463700,0.6850
0.1440,0.675960,23932.609022,12231.572058,22017.505665,0.7071
0.1460,1.030882,21742.971676,16676.182424,30018.159245,0.7262
0.1480,0.562356,19132.365417,14196.001208,25553.364530,0.7466
0.1500,1.714439,23723.929762,19152.162505,34475.606948,0.7472
0.1520,1.330344,22971.538417,22346.769118,40225.514756,0.7493
0.1540,0.672590,22164.570893,10881.615984,19587.581362,0.7623
0.1560,1.164586,19200.213677,14342.975629,25818.520719,0.7721
0.1580,1.205085,20241.792639,15675.636954,28217.351602,0.7947
0.1600,1.018870,28077.058296,24959.302668,44927.763672,0.7993
0.1620,1.059961,11696.759555,9747.833939,17547.161052,0.8118
0.1640,1.209034,24968.288977,4412.021430,7942.847608,0.8262
0.1660,1.922790,20119.615538,8986.536132,16177.687827,0.8398
0.1680,1.017515,27461.119087,24358.907132,43847.050352,0.8640
