t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0292
0.0060,0.394152,14064.124124,4926.904432,8868.822130,0.0461
0.0080,0.561453,39252.583246,13974.003724,25153.768155,0.0927
0.0100,0.455626,39451.648133,14675.692332,26416.701824,0.1212
0.0120,0.641494,37965.048634,12620.606147,22717.732559,0.1741
0.0140,0.406636,38004.729825,12620.217401,22716.797958,0.2087
0.0160,0.742403,38006.373341,12614.133151,22706.182075,0.2691
0.0180,0.416538,38043.862449,12605.989670,22691.197944,0.3079
0.0200,0.723248,5205.983541,4840.313458,8713.287472,0.3296
0.0220,0.535648,40474.853486,13052.998682,23495.933275,0.3759
0.0240,0.670102,39138.990674,13181.541837,23727.445409,0.4049
0.0260,0.637295,39123.658263,13163.241946,23694.472797,0.4592
0.0280,0.658626,39141.393935,13135.842246,23645.174669,0.4939
0.0300,0.644036,3968.089942,3844.843611,6921.362535,0.5079
0.0320,0.726749,39346.962560,12101.809442,21783.983745,0.5510
0.0340,0.563431,38147.241794,12585.980931,22655.329107,0.5715
0.0360,0.927167,4981.050576,4628.160029,8331.615219,0.5740
0.0380,0.564132,40398.182220,12840.922642,23114.224888,0.6035
0.0400,0.820009,39100.273276,13001.407126,23403.352836,0.6131
0.0420,0.926819,3944.599897,3817.966760,6873.266986,0.6019
0.0440,0.764203,39394.642550,12173.211738,21912.545332,0.6210
0.0460,0.769545,38201.155367,12642.417884,22757.121736,0.6190
0.0480,0.754649,38196.197378,12651.154752,22772.833204,0.6474
0.0500,0.654096,38225.123179,12665.588075,22798.712631,0.6531
0.0520,1.017453,4842.398865,4495.670560,8093.224461,0.6706
0.0540,1.409897,49301.881925,27299.950729,49141.321210,0.7299
0.0560,1.178949,48455.239917,27781.751540,50008.331721,0.7691
0.0580,0.842500,3945.335143,3817.279480,6871.945563,0.7852
0.0600,1.262929,39475.030881,12192.834241,21948.364563,0.8345
0.0620,0.862590,38301.907468,12598.066329,22677.381983,0.8597
0.0640,1.315045,38302.708488,12592.639332,22668.065842,0.9190
0.0660,0.892876,38339.594790,12582.065449,22648.610685,0.9540
0.0680,0.912149,4628.750215,4302.259163,7744.978643,0.9792
0.0700,0.970006,45758.939787,23641.998387,42556.567103,1.0277
0.0720,0.971726,54024.445846,37679.513135,67824.095369,1.0592
0.0740,0.114204,30327.664350,30322.301731,54580.257320,1.0696
0.0760,0.570716,41232.919069,18211.046740,32780.454848,1.1139
0.0780,0.143891,38687.502131,13001.129719,23402.177384,1.1338
0.0800,0.285191,5132.965648,4920.244470,8856.725237,1.1324
0.0820,0.321657,40014.195391,12160.367170,21888.982564,1.1621
0.0840,0.233094,38815.006280,12338.379925,22209.316960,1.1704
0.0860,0.480140,38801.951202,12333.546229,22200.863352,1.2093
0.0880,0.285701,38820.989224,12325.752061,22186.639411,1.2265
0.0900,0.324896,4679.065483,4533.560934,8160.734577,1.2206
0.0920,0.433711,39963.171451,12832.692579,23099.280353,1.2476
0.0940,0.204386,38836.309944,13165.123078,23697.425928,1.2508
0.0960,0.601836,5060.966353,4855.471795,8740.451067,1.2336
0.0980,0.219434,39971.084098,12062.361929,21712.470907,1.2469
0.1000,0.494977,38790.614175,12276.069938,22097.420865,1.2391
0.1020,0.692603,4726.829487,4579.318868,8243.466565,1.2504
0.1040,0.439096,41098.320181,12294.081244,22129.785335,1.2938
0.1060,0.561673,40012.476422,12846.690903,23124.605299,1.3136
0.1080,0.454887,38848.206713,13139.667045,23651.855567,1.3662
0.1100,0.438247,38892.427202,13125.005673,23625.448458,1.3948
0.1120,0.516684,38896.678272,13112.455799,23602.937121,1.4566
0.1140,0.350042,38938.462542,13093.713817,23569.034912,1.4941
0.1160,0.601019,38940.640583,13079.760698,23544.170276,1.5653
0.1180,0.308996,38980.034933,13056.843748,23502.627743,1.6118
0.1200,0.692778,38980.177962,13041.461865,23475.324136,1.6925
0.1220,0.318022,39017.228687,13011.416496,23420.867714,1.7485
0.1240,0.595764,4862.277579,4692.279107,8446.698157,1.7823
0.1260,0.392092,39921.752919,11670.562932,21007.405370,1.8485
0.1280,0.545220,38826.421404,11848.925250,21328.610670,1.8927
0.1300,0.646883,4708.002004,4573.532982,8233.006250,1.9117
0.1320,0.524798,40139.813332,12731.093851,22916.493729,1.9665
0.1340,0.517475,39088.128620,12930.201939,23274.880965,1.9969
0.1360,0.884693,4675.867554,4515.571348,8128.913120,2.0133
0.1380,0.828098,45561.496210,23487.251308,42277.880453,2.0570
0.1400,0.803235,54292.483917,38014.532226,68426.961242,2.0835
0.1420,0.794558,54288.467349,38035.768537,68465.177924,2.1372
0.1440,0.762736,54306.050459,38021.723678,68439.865356,2.1746
0.1460,0.862049,34585.592052,34579.403250,62243.787899,2.1900
0.1480,0.468480,42862.028608,21246.449652,38244.077853,2.2413
0.1500,0.670006,39144.584781,12874.396324,23174.583389,2.2679
0.1520,0.745981,4504.570278,4351.969791,7834.291606,2.2724
0.1540,0.493132,39826.004040,11304.133113,20347.932736,2.3099
0.1560,0.532161,38793.161529,11511.444415,20721.132108,2.3255
0.1580,0.925075,4579.437979,4447.007843,8005.539192,2.3167
0.1600,0.292281,40188.206868,12719.955231,22896.211698,2.3437
0.1620,0.687787,39046.235021,12716.575149,22890.523056,2.3456
0.1640,0.104216,38854.349009,12445.184274,22401.435910,2.3831
0.1660,0.483561,38809.607625,12349.936856,22230.369902,2.3958
0.1680,0.766277,3708.829139,3457.715296,6224.653810,2.3873
0.1700,0.249649,39988.535448,11289.839903,20321.961475,2.4110
0.1720,0.564996,38960.568871,11528.237360,20751.392244,2.4135
0.1740,0.917303,3805.333686,3692.824273,6648.000995,2.3916
0.1760,0.331928,39851.215008,12244.642090,22040.687691,2.4054
0.1780,0.697139,38810.383085,12429.300603,22373.438224,2.3947
0.1800,0.647132,15919.443273,6387.352621,11497.881850,2.4122
0.1820,1.006626,15921.702117,6516.112116,11730.008434,2.4049
0.1840,0.458916,38779.362819,12426.154037,22367.536182,2.4329
0.1860,0.803733,38812.865654,12436.490203,22386.486098,2.4360
0.1880,0.325219,38809.105375,12440.281845,22392.832541,2.4743
0.1900,0.622359,38840.515734,12445.785684,22403.036590,2.4876
0.1920,0.287494,38834.868323,12447.815532,22406.355452,2.5363
0.1940,0.465549,38864.237709,12448.405301,22407.595092,2.5597
0.1960,0.350675,38856.727817,12448.682759,22407.979641,2.6186
0.1980,0.341505,38884.092690,12442.085428,22396.095275,2.6525
0.2000,0.693833,3559.815088,3315.198847,5968.051758,2.6648
0.2020,0.227136,39902.199822,11087.742034,19958.162796,2.7097
0.2040,0.564649,38883.144258,11353.754557,20437.322852,2.7332
0.2060,0.823320,3816.454843,3693.927325,6649.892505,2.7315
0.2080,0.426164,39944.718520,12326.646557,22188.389967,2.7665
0.2100,0.647243,38907.861491,12484.688000,22473.085644,2.7767
0.2120,0.981090,3448.896637,3200.252132,5761.434928,2.7749
0.2140,0.910985,45228.378578,22626.614567,40728.817206,2.7998
0.2160,0.849773,53925.320579,37346.730463,67224.964607,2.8095
0.2180,0.890744,40651.467780,35210.770989,63380.278524,2.8394
0.2200,1.092159,40626.299122,35202.340127,63365.304388,2.8534
0.2220,0.770499,53898.674313,37378.727382,67282.479787,2.8938
0.2240,0.977011,53911.811391,37354.561252,67239.187265,2.9181
0.2260,0.696763,53899.936326,37366.970931,67261.244439,2.9689
0.2280,0.897364,53911.731554,37341.532096,67215.655137,3.0033
0.2300,0.670582,53899.341777,37354.718874,67239.164555,3.0644
0.2320,0.852359,53910.398496,37334.190061,67202.394470,3.1097
0.2340,0.792130,33710.195333,33701.849149,60664.120599,3.1324
0.2360,0.416937,42216.426012,20029.075979,36052.753699,3.1917
0.2380,0.600456,38966.737052,12497.577084,22496.239207,3.2255
