t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0292
0.0060,0.394029,14063.729912,4925.365525,8866.051974,0.0460
0.0080,0.564043,39246.294516,13955.863268,25121.117925,0.0927
0.0100,0.457954,39451.637797,14675.705188,26416.727293,0.1212
0.0120,0.643579,37965.028075,12620.621866,22717.762938,0.1740
0.0140,0.409044,38004.711336,12620.239261,22716.839713,0.2086
0.0160,0.744058,38006.356502,12614.159670,22706.231464,0.2690
0.0180,0.418708,38043.847511,12606.021303,22691.257054,0.3078
0.0200,0.725231,5205.984793,4840.304158,8713.272716,0.3294
0.0220,0.537317,40474.868605,13052.970461,23495.884147,0.3757
0.0240,0.672040,39139.006677,13181.518895,23727.406051,0.4047
0.0260,0.638551,39123.673693,13163.218556,23694.431952,0.4590
0.0280,0.660411,39141.407540,13135.814249,23645.126060,0.4937
0.0300,0.645545,3968.119352,3844.880109,6921.429742,0.5077
0.0320,0.728258,39346.963266,12101.889887,21784.130055,0.5508
0.0340,0.564962,38147.241900,12586.054639,22655.463313,0.5713
0.0360,0.928462,4981.045118,4628.144240,8331.588094,0.5738
0.0380,0.565539,40398.185953,12840.865689,23114.123779,0.6033
0.0400,0.821308,39100.279868,13001.363275,23403.275203,0.6128
0.0420,0.927786,3944.653018,3818.027480,6873.377250,0.6017
0.0440,0.765458,39394.655747,12173.328716,21912.757148,0.6207
0.0460,0.770558,38201.167329,12642.525004,22757.315565,0.6188
0.0480,0.755761,38196.211360,12651.267065,22773.036479,0.6471
0.0500,0.655132,38225.139224,12665.706158,22798.926217,0.6528
0.0520,1.018338,4842.389191,4495.650920,8093.189994,0.6703
0.0540,1.410329,49301.826113,27299.820257,49141.086792,0.7297
0.0560,1.179630,48455.180720,27781.621854,50008.098967,0.7689
0.0580,0.843298,3945.424243,3817.376771,6872.121485,0.7850
0.0600,1.263485,39475.061475,12193.001570,21948.666310,0.8343
0.0620,0.863257,38301.936165,12598.220599,22677.660336,0.8595
0.0640,1.315505,38302.739422,12592.799222,22668.354105,0.9188
0.0660,0.893428,38339.627860,12582.231590,22648.910289,0.9538
0.0680,0.912853,4628.738795,4302.238725,7744.942559,0.9790
0.0700,0.969591,45758.968535,23642.025620,42556.615707,1.0275
0.0720,0.972337,54024.578716,37698.943069,67859.069861,1.0501
0.0740,0.797084,18983.201111,18982.912353,34170.039320,1.0481
0.0760,1.016198,39550.725102,12215.515245,21988.943638,1.0921
0.0780,0.475785,41189.346528,21002.427399,37804.845103,1.1035
0.0800,1.107669,48784.047867,34427.309880,61970.265453,1.1462
0.0820,0.794100,41278.772102,21136.887506,38047.191612,1.1653
0.0840,0.984682,4566.137328,4267.410174,7682.322995,1.1822
0.0860,0.993785,43734.614150,22104.013439,39788.217976,1.2107
0.0880,1.518235,52355.327740,36786.204729,66216.686748,1.2229
0.0900,0.790933,54100.097017,37819.525280,68075.936438,1.2620
0.0920,1.346723,54116.913738,37796.796338,68035.580131,1.2846
0.0940,0.632413,54109.797461,37812.868611,68063.795912,1.3341
0.0960,1.208973,54125.954277,37789.889286,68023.009689,1.3669
0.0980,0.531846,54118.127399,37806.514600,68052.258126,1.4267
0.1000,1.105335,54133.598979,37788.166111,68019.804334,1.4708
0.1020,0.941775,34087.121389,34078.391836,61342.047080,1.4925
0.1040,0.350220,42309.053513,20803.267140,37446.231072,1.5505
0.1060,0.720340,38533.240905,12522.119963,22540.536273,1.5839
0.1080,0.959992,4301.495806,4009.772528,7218.550542,1.5953
0.1100,0.464345,40136.791432,11956.122558,21521.484951,1.6396
0.1120,0.732948,38976.381581,12159.842508,21888.449462,1.6618
0.1140,0.262860,38958.076527,12152.606705,21874.954929,1.7165
0.1160,0.528345,38973.269851,12134.920562,21843.385356,1.7497
0.1180,0.889605,3941.077930,3816.385398,6870.383322,1.7581
0.1200,0.285561,39700.239899,12257.079386,22063.028455,1.8023
0.1220,0.668883,38571.122174,12522.931461,22541.945513,1.8220
0.1240,0.996063,4117.771635,3824.518577,6885.129501,1.8202
0.1260,0.405521,40069.204209,11816.874395,21270.779431,1.8512
0.1280,0.779439,38917.122337,12050.191603,21691.124324,1.8603
0.1300,0.190705,38896.576569,12048.850596,21688.121778,1.9022
0.1320,0.593061,38908.900652,12036.216600,21665.782941,1.9335
0.1340,2.168418,17401.349467,17228.528318,31013.519390,1.9252
0.1360,1.509418,48394.634361,28311.394027,50962.018666,1.9535
0.1380,1.849641,38564.682790,12583.058003,22651.354046,1.9571
0.1400,1.207438,38558.228246,12593.854324,22670.145220,1.9972
0.1420,1.557600,38587.127239,12603.265311,22687.435160,2.0124
0.1440,0.934363,38578.816792,12612.242559,22702.970968,2.0643
0.1460,1.290795,38605.763217,12616.514793,22711.017422,2.0909
0.1480,0.691556,38595.623316,12623.698438,22723.348744,2.1542
0.1500,1.048074,38620.646794,12620.310596,22717.607146,2.1932
0.1520,1.368182,3903.587223,3607.134591,6494.210446,2.2103
0.1540,0.762575,39947.834315,11636.059275,20945.669271,2.2614
0.1560,1.124765,38774.978300,11906.631091,21433.060728,2.2915
0.1580,1.436132,3820.185464,3659.614746,6588.742675,2.2965
0.1600,0.840967,39798.227084,12426.846856,22369.165308,2.3392
0.1620,1.178217,38630.524286,12689.426377,22842.145696,2.3562
0.1640,0.620596,38618.404351,12704.396956,22868.535118,2.4109
0.1660,0.945023,38640.099923,12712.446775,22883.349217,2.4415
0.1680,1.273178,3679.393754,3365.641223,6059.427380,2.4567
0.1700,1.051694,45248.367065,22913.074550,41244.585885,2.5019
0.1720,1.076271,53734.897350,37422.647794,67361.842300,2.5416
0.1740,2.611482,37667.879836,37659.506789,67789.723703,2.5357
0.1760,1.932059,56388.027628,42124.951749,75826.845207,2.5728
0.1780,2.263696,48112.336055,33333.804825,60003.112381,2.5796
0.1800,1.622301,48072.508241,33302.406251,59945.953553,2.6293
0.1820,1.946253,48063.514081,33256.470832,59863.593751,2.6485
0.1840,1.351078,48021.863835,33223.727670,59804.060885,2.7105
0.1860,1.657646,48011.020383,33175.239331,59717.088442,2.7419
0.1880,1.121345,47967.568022,33141.160544,59655.210324,2.8158
0.1900,1.396752,47954.860478,33090.048093,59563.483320,2.8591
0.1920,0.938494,47909.602783,33054.611658,59499.239479,2.9448
0.1940,1.163340,47895.020493,32995.126602,59392.391223,3.0016
0.1960,1.578745,32956.568852,32799.176721,59040.096843,3.0397
0.1980,0.921077,54210.496420,36840.835933,66314.425756,3.1091
0.2000,1.376920,53386.936543,37121.887842,66820.775037,3.1611
0.2020,1.441657,33214.454332,33211.241183,59781.675786,3.1890
0.2040,0.804046,41945.098524,19878.640536,35782.357011,3.2556
0.2060,1.168677,38626.530419,12944.944164,23302.068173,3.2956
0.2080,0.550638,38609.141625,12961.824136,23331.834083,3.3741
0.2100,0.918694,38624.066807,12964.386074,23336.813627,3.4279
0.2120,1.156606,2950.792880,2544.604123,4581.444028,3.4696
0.2140,1.900901,37437.006129,7551.504510,13594.609019,3.5313
0.2160,2.146259,35908.631807,7465.646991,13440.310842,3.5699
0.2180,1.563593,38214.939665,11572.158819,20831.449468,3.6443
0.2200,1.827225,38218.755424,11546.405980,20785.357989,3.6952
0.2220,1.254592,38185.609633,11540.523924,20774.197655,3.7819
0.2240,1.535781,38187.932031,11510.619271,20720.650468,3.8450
0.2260,0.971814,38153.061774,11503.623736,20707.494538,3.9438
0.2280,1.270276,38153.928566,11469.973478,20647.222537,4.0207
0.2300,1.631701,2786.066024,2377.609981,4281.329666,4.0713
0.2320,0.955212,39922.231340,12762.384188,22973.246750,4.1609
0.2340,1.360402,38607.587382,13124.759030,23625.926656,4.2258
0.2360,1.634192,2444.658263,1933.435407,3481.817925,4.2672
0.2380,1.039515,39366.170155,10937.161682,19687.930543,4.3451
