t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0039
0.0060,0.495724,7016.130794,6196.555287,11154.295241,0.0165
0.0080,0.752546,23857.170424,19271.896747,34690.166690,0.0392
0.0100,0.276930,29106.507497,25451.253505,45812.533239,0.0610
0.0120,0.654945,20350.757735,15822.147539,28480.520516,0.0874
0.0140,0.745266,19118.510884,6291.392813,11325.252329,0.1045
0.0160,0.684068,6509.078972,6391.143071,11504.741596,0.1145
0.0180,0.328889,11513.291072,10218.396525,18393.442633,0.1170
0.0200,0.441022,22977.198807,18219.103569,32794.827447,0.1302
0.0220,0.257010,18965.148441,14017.019432,25230.891988,0.1400
0.0240,0.471993,18958.583243,14010.809372,25219.928862,0.1605
0.0260,0.192521,18964.342164,14011.687015,25221.229147,0.1632
0.0280,0.371767,9213.115219,6524.207649,11743.945535,0.1677
0.0300,0.331038,21514.979928,9512.140546,17122.184021,0.1825
0.0320,0.316570,19095.865384,14170.112207,25506.518543,0.1944
0.0340,0.390637,19090.359198,14165.620387,25498.507333,0.2167
0.0360,0.271526,19096.400532,14167.227494,25501.281015,0.2214
0.0380,0.223552,9609.106980,7093.094456,12767.793572,0.2278
0.0400,0.401535,21570.383856,9659.487106,17387.478326,0.2448
0.0420,0.159455,18961.869831,13994.413909,25190.104491,0.2444
0.0440,0.307229,9204.468109,6525.172969,11745.618574,0.2452
0.0460,0.432687,21163.881040,8354.525863,15038.579240,0.2568
0.0480,0.240390,18924.913321,13652.312001,24574.401991,0.2650
0.0500,0.468414,18918.795442,13647.509674,24565.985827,0.2839
0.0520,0.441541,21165.613184,16638.887785,29950.439554,0.2853
0.0540,0.657790,9927.730087,7629.506390,13733.769291,0.2947
0.0560,0.548904,25117.626406,5350.839302,9632.059647,0.3054
0.0580,0.898055,18349.905175,4031.035029,7256.761107,0.3137
0.0600,0.454264,18612.453780,13791.602445,24825.338665,0.3264
0.0620,0.233640,18511.318638,5219.656406,9395.615170,0.3370
0.0640,0.928513,14482.385616,13996.733534,25195.048875,0.3401
0.0660,0.335777,22951.955899,17909.920932,32238.193454,0.3545
0.0680,0.816408,18920.442788,13630.709319,24536.093183,0.3655
0.0700,0.246392,18916.391107,13628.502893,24531.551599,0.3878
0.0720,0.714767,18920.501970,13625.261973,24526.186319,0.4067
0.0740,0.185401,18917.555808,13623.995284,24523.376911,0.4368
0.0760,0.622720,18921.048810,13622.230715,24520.638006,0.4491
0.0780,0.648352,8466.135362,5808.992430,10456.834727,0.4637
0.0800,0.322547,21003.448770,8974.405822,16154.253026,0.4885
0.0820,0.553343,18615.853795,13775.431836,24796.330647,0.5109
0.0840,0.309564,18613.574481,13777.207581,24799.283210,0.5341
0.0860,0.805147,22657.153801,18005.971575,32411.553982,0.5358
0.0880,0.860878,10756.248162,9312.058200,16762.565638,0.5486
0.0900,0.195851,24552.376982,13442.150127,24196.066080,0.5678
0.0920,0.818102,26863.617957,21966.585691,39540.672346,0.5711
0.0940,1.580476,3528.909805,3513.140325,6325.233061,0.5769
0.0960,0.597884,26688.322089,21984.035967,39571.862624,0.5886
0.0980,1.423923,27143.074278,22430.509761,40376.341493,0.5936
0.1000,0.795195,22975.178428,18181.518833,32727.529095,0.6098
0.1020,1.265383,18960.564322,13980.805293,25166.714910,0.6235
0.1040,0.642558,18960.998460,13984.756552,25173.204352,0.6483
0.1060,1.120168,18962.357748,13981.814759,25168.386735,0.6705
0.1080,0.502713,18963.892371,13986.702586,25176.567368,0.7037
0.1100,0.986806,18964.521276,13984.992135,25173.972649,0.7198
0.1120,1.038090,9211.981008,6546.451917,11784.651541,0.7379
0.1140,0.465800,21503.988252,9466.459404,17040.092728,0.7672
0.1160,0.909084,19083.331664,14127.562198,25430.521040,0.7792
0.1180,0.991735,9589.362743,7086.784573,12757.203967,0.7992
0.1200,1.112304,25113.392052,5347.251034,9626.164164,0.8216
0.1220,1.570076,19098.563473,6270.234968,11287.993018,0.8415
0.1240,0.933719,18967.231032,14004.047124,25208.218543,0.8635
0.1260,1.746563,22967.899876,18187.178089,32738.667123,0.8787
0.1280,1.102489,22989.800689,18209.690541,32778.545463,0.9054
0.1300,1.745913,22383.117548,18315.573679,32969.778536,0.9297
0.1320,1.859410,18558.939507,13320.213651,23978.243982,0.9663
0.1340,1.549975,28176.202402,25046.595648,45085.422141,0.9855
0.1360,1.427747,8103.720431,5087.377119,9158.706561,1.0066
0.1380,0.805895,23616.896685,14024.571955,25245.035414,1.0389
0.1400,1.265080,18560.666615,13755.131697,24760.502135,1.0540
0.1420,1.722234,18582.779497,17309.866043,31159.481112,1.0722
0.1440,1.129540,27084.503660,18919.203514,34055.695865,1.0926
0.1460,1.820617,22856.528406,18098.884423,32579.812578,1.1125
0.1480,1.787846,21527.816458,9619.785250,17317.401295,1.1344
0.1500,2.123504,18348.661901,4106.040860,7392.997052,1.1545
0.1520,1.564938,18621.460285,13845.602287,24923.649054,1.1859
0.1540,1.903667,18616.316907,13842.474305,24918.357415,1.2012
0.1560,1.975807,9264.560054,6263.274223,11275.869409,1.2182
0.1580,1.320343,21605.068193,9134.531766,16443.477522,1.2476
0.1600,1.773069,18897.982983,13678.913812,24623.817931,1.2738
0.1620,1.127621,18904.123259,13695.017980,24652.159985,1.3030
0.1640,1.911972,22923.838517,17956.397742,32323.427908,1.3107
0.1660,1.901964,10936.842961,9723.832511,17504.800484,1.3306
0.1680,1.037500,24153.751868,13249.772963,23850.628832,1.3565
