t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0292
0.0060,0.394152,14064.123842,4926.903360,8868.820201,0.0461
0.0080,0.561454,39252.579201,13973.992063,25153.747168,0.0927
0.0100,0.455627,39451.648127,14675.692340,26416.701840,0.1212
0.0120,0.641496,37965.048621,12620.606157,22717.732578,0.1741
0.0140,0.406637,38004.729813,12620.217415,22716.797985,0.2087
0.0160,0.742404,38006.373330,12614.133168,22706.182107,0.2691
0.0180,0.416539,38043.862439,12605.989690,22691.197982,0.3079
0.0200,0.723249,5205.983542,4840.313452,8713.287463,0.3296
0.0220,0.535649,40474.853496,13052.998663,23495.933244,0.3759
0.0240,0.670103,39138.990685,13181.541823,23727.445384,0.4049
0.0260,0.637295,39123.658273,13163.241931,23694.472771,0.4592
0.0280,0.658627,39141.393944,13135.842228,23645.174638,0.4939
0.0300,0.644037,3968.089961,3844.843634,6921.362578,0.5079
0.0320,0.726750,39346.962560,12101.809493,21783.983839,0.5510
0.0340,0.563432,38147.241794,12585.980978,22655.329193,0.5715
0.0360,0.927168,4981.050573,4628.160019,8331.615201,0.5740
0.0380,0.564133,40398.182222,12840.922606,23114.224823,0.6035
0.0400,0.820010,39100.273280,13001.407098,23403.352786,0.6131
0.0420,0.926820,3944.599931,3817.966798,6873.267057,0.6019
0.0440,0.764204,39394.642558,12173.211813,21912.545468,0.6210
0.0460,0.769546,38201.155375,12642.417952,22757.121860,0.6190
0.0480,0.754650,38196.197387,12651.154825,22772.833334,0.6474
0.0500,0.654096,38225.123189,12665.588151,22798.712768,0.6531
0.0520,1.017453,4842.398858,4495.670548,8093.224439,0.6706
0.0540,1.409897,49301.881889,27299.950646,49141.321060,0.7299
0.0560,1.178949,48455.239880,27781.751457,50008.331571,0.7691
0.0580,0.842500,3945.335200,3817.279542,6871.945676,0.7852
0.0600,1.262930,39475.030901,12192.834348,21948.364756,0.8345
0.0620,0.862590,38301.907486,12598.066428,22677.382161,0.8597
0.0640,1.315046,38302.708508,12592.639434,22668.066027,0.9190
0.0660,0.892876,38339.594811,12582.065556,22648.610877,0.9540
0.0680,0.912150,4628.750208,4302.259150,7744.978620,0.9792
0.0700,0.970006,45758.939805,23641.998404,42556.567134,1.0277
0.0720,0.971728,54024.445931,37676.075833,67817.908227,1.0608
0.0740,0.274879,32349.707026,32342.312030,58216.436533,1.0738
0.0760,0.589853,41840.250285,19781.225504,35606.795760,1.1206
0.0780,0.257509,38683.882767,12995.412521,23392.000046,1.1431
0.0800,0.209328,5132.870531,4919.863243,8855.963166,1.1448
0.0820,0.363143,40014.819236,12158.481725,21885.630248,1.1772
0.0840,0.112555,38815.282199,12336.579497,22205.955649,1.1886
0.0860,0.498784,38802.558246,12332.236341,22198.524198,1.2301
0.0880,0.194674,38821.333053,12324.111338,22183.595083,1.2500
0.0900,0.286412,4673.803276,4528.575686,8151.722646,1.2473
0.0920,0.380873,39957.365998,12820.368914,23077.044918,1.2768
0.0940,0.134668,38829.599989,13152.268657,23674.218249,1.2825
0.0960,0.541412,5055.671250,4849.430206,8729.515782,1.2688
0.0980,0.160902,39972.188389,12061.480140,21710.825153,1.2844
0.1000,0.428750,38791.158310,12275.038837,22095.498657,1.2792
0.1020,0.659400,4718.461646,4571.179301,8228.782142,1.2926
0.1040,0.375151,41090.367783,12274.319774,22094.150745,1.3367
0.1060,0.527284,40003.259987,12826.611733,23088.428403,1.3581
0.1080,0.404113,38837.940515,13118.996072,23614.597042,1.4109
0.1100,0.401007,38881.658421,13103.374257,23586.474670,1.4406
0.1120,0.480572,38885.445669,13089.560173,23561.688883,1.5023
0.1140,0.311326,38926.741215,13069.870582,23526.078374,1.5405
0.1160,0.576232,38928.462537,13054.671639,23498.985182,1.6112
0.1180,0.273901,38967.381646,13030.820425,23455.750666,1.6581
0.1200,0.675940,38967.074391,13014.210439,23426.254730,1.7379
0.1220,0.292209,39003.662978,12983.210454,23370.071026,1.7934
0.1240,0.571209,4849.747737,4678.352074,8421.604943,1.8274
0.1260,0.378275,39923.776050,11669.325551,21005.164267,1.8926
0.1280,0.525498,38827.669519,11847.063287,21325.239415,1.9361
0.1300,0.633333,4691.134926,4556.935633,8203.117472,1.9553
0.1320,0.511586,40124.911687,12696.668443,22854.514784,2.0090
0.1340,0.506378,39072.085391,12895.143011,23211.763799,2.0385
0.1360,0.875673,4659.628879,4497.727017,8096.784304,2.0577
0.1380,0.835252,45537.215469,23436.413608,42186.379746,2.1013
0.1400,0.797147,54247.836355,37947.083214,68305.546932,2.1304
0.1420,0.796471,54243.331014,37967.494174,68342.285985,2.1836
0.1440,0.760549,54259.550024,37951.545123,68313.541771,2.2225
0.1460,0.863721,34578.566060,34572.724281,62231.767428,2.2290
0.1480,0.734952,50170.657514,34553.882656,62197.723732,2.2784
0.1500,0.704998,49146.262173,34297.930518,61736.979931,2.2955
0.1520,1.177977,34246.236792,34119.407520,61416.111513,2.2985
0.1540,0.591179,54934.830177,37748.963948,67948.726286,2.3264
0.1560,1.076677,54218.773808,37893.774414,68209.870622,2.3401
0.1580,0.969122,34517.868258,34511.736753,62122.095278,2.3339
0.1600,0.376954,42846.127125,21198.990467,38158.559796,2.3629
0.1620,0.744979,39151.939502,12868.927806,23164.815030,2.3675
0.1640,0.214340,39141.038951,12869.179795,23164.737970,2.4069
0.1660,0.539619,39162.756177,12872.905361,23171.769268,2.4219
0.1680,0.742548,4387.256238,4234.696263,7623.195822,2.4157
0.1700,0.324308,39781.435003,11216.732407,20190.442641,2.4415
0.1720,0.532597,38753.586230,11456.881437,20622.919184,2.4458
0.1740,0.916642,4576.788817,4439.622736,7992.237568,2.4266
0.1760,0.287824,40198.943835,12767.936259,22982.573090,2.4421
0.1780,0.691619,39159.201323,12936.967544,23287.233199,2.4335
0.1800,0.852372,6440.656091,4842.105100,8716.641552,2.4490
0.1820,0.343925,35159.327143,9240.434563,16633.126138,2.4953
0.1840,0.699488,39749.508430,11134.966495,20043.639178,2.5200
0.1860,0.164624,38673.359808,11410.670297,20539.371159,2.5759
0.1880,0.551572,38699.257665,11380.273871,20485.044539,2.6099
0.1900,0.051942,38685.963624,11362.168287,20451.954860,2.6753
0.1920,0.435657,38710.096690,11328.619067,20391.949977,2.7187
0.1940,0.172720,38695.050084,11309.749841,20357.722435,2.7936
0.1960,0.362223,38717.459334,11274.713710,20294.846902,2.8463
0.1980,0.621181,4582.015151,4440.506886,7993.533576,2.8744
0.2000,0.308013,40284.504666,12687.943963,22838.607145,2.9374
0.2020,0.473973,39266.750187,12791.235568,23024.697994,2.9756
0.2040,0.822913,4088.438828,3952.411650,7115.163884,2.9919
0.2060,0.297611,39675.740350,10855.656270,19540.478898,3.0409
0.2080,0.675397,38690.892962,11098.888618,19978.674910,3.0676
0.2100,0.218257,38672.862769,11087.745482,19958.160125,3.1271
0.2120,0.560647,38691.461517,11066.144309,19919.620403,3.1646
0.2140,0.817937,4459.138426,4314.719204,7767.312505,3.1772
0.2160,0.434032,40325.064388,12688.079840,22838.977745,3.2260
0.2180,0.650760,39324.511403,12783.120856,23010.268300,3.2501
0.2200,0.980417,3899.748167,3767.932604,6783.259103,3.2619
0.2220,0.927284,45152.414579,22744.369342,40940.792099,3.3006
0.2240,0.858721,54025.606055,37592.673782,67667.671529,3.3238
0.2260,1.170343,34218.458970,34213.241348,61585.004769,3.3177
0.2280,0.494370,47884.909106,30703.076770,55266.032557,3.3454
0.2300,0.826323,40651.300351,17866.519299,32160.561061,3.3478
0.2320,0.371488,39325.668743,12843.694348,23119.021315,3.3869
0.2340,0.644336,39348.360242,12853.482827,23136.913425,3.4013
0.2360,0.962991,3773.215263,3638.886408,6550.958526,3.4030
0.2380,0.990994,45068.118341,22633.172070,40740.700721,3.4323
