t,lat_acc,jerk,lat_jerk,risk_rate,tilt_deg
0.0020,0.000000,0.000000,0.000000,0.000000,0.0000
0.0040,0.000000,0.000000,0.000000,0.000000,0.0039
0.0060,0.495798,7016.680805,6197.479933,11155.959678,0.0164
0.0080,0.845125,24391.451728,19939.985530,35892.819078,0.0391
0.0100,0.176215,30044.062517,26526.715444,47748.264014,0.0558
0.0120,0.360543,13725.033956,12682.119911,22828.176383,0.0782
0.0140,0.737814,19049.458710,6056.093111,10901.705413,0.1108
0.0160,0.358466,19093.071079,14176.087636,25517.316211,0.1256
0.0180,0.114839,9605.828035,7079.291043,12742.838716,0.1418
0.0200,0.654819,21173.443106,8727.061095,15709.364789,0.1589
0.0220,0.257964,22641.448331,17780.673741,32005.470698,0.1543
0.0240,0.315593,11519.931169,10244.099875,18439.695368,0.1607
0.0260,0.635268,24567.156873,13491.643051,24285.592759,0.1818
0.0280,0.098161,23082.799360,18319.641946,32975.453663,0.1995
0.0300,0.671878,19087.953418,14160.574367,25489.705739,0.2183
0.0320,0.223956,23067.202685,18303.783478,32947.034217,0.2153
0.0340,0.360973,11824.948514,10600.438790,19081.150795,0.2235
0.0360,0.611653,24616.211163,13599.430856,24479.587195,0.2456
0.0380,0.179885,22454.481806,17642.553033,31756.775343,0.2504
0.0400,0.022597,9262.363142,6308.996119,11356.215611,0.2565
0.0420,0.558595,21597.829935,9086.673422,16356.570754,0.2732
0.0440,0.037047,18917.477236,13631.714658,24537.123431,0.2864
0.0460,0.599353,18910.220508,13627.264793,24529.675981,0.3008
0.0480,0.280632,22938.565923,17895.664615,32212.476940,0.2933
0.0500,0.378850,10972.337308,9801.448616,17642.986359,0.2970
0.0520,0.562782,24105.005411,13109.593835,23597.831685,0.3153
0.0540,0.090423,22671.095841,18015.830654,32428.585601,0.3160
0.0560,0.107499,9248.113149,6306.649938,11352.077388,0.3181
0.0580,0.502824,21586.788861,9064.432329,16316.481017,0.3308
0.0600,0.089787,18912.868949,13613.785528,24504.903736,0.3400
0.0620,0.548941,18905.970216,13609.805891,24498.199545,0.3505
0.0640,0.332207,22934.345894,17880.079358,32184.475051,0.3391
0.0660,0.407971,10972.113887,9806.574664,17652.242366,0.3390
0.0680,0.524933,24022.839296,12908.265052,23235.402026,0.3532
0.0700,0.089393,22565.761569,17850.250388,32130.540092,0.3502
0.0720,0.124700,9239.098056,6307.063125,11352.838324,0.3484
0.0740,0.471771,21578.575115,9047.983712,16286.842454,0.3574
0.0760,0.093021,18909.689447,13600.704664,24481.361415,0.3628
0.0780,0.520254,18902.923153,13597.053581,24475.216699,0.3697
0.0800,0.357295,22931.421343,17869.040450,32164.630104,0.3545
0.0820,0.434037,10972.620599,9811.168441,17660.537230,0.3503
0.0840,0.538508,23991.335016,12654.867802,22779.300551,0.3607
0.0860,0.028823,22964.076309,18137.169668,32646.934227,0.3596
0.0880,0.889679,6539.399138,6424.025962,11564.136411,0.3514
0.0900,0.265627,23070.091111,18279.101870,32902.648993,0.3546
0.0920,0.754977,18561.733160,13274.504128,23894.862408,0.3544
0.0940,0.162246,18822.069586,13499.378224,24299.043050,0.3590
0.0960,0.225316,18627.125560,3941.881098,7095.611293,0.3549
0.0980,0.020032,6560.621408,6443.588967,11598.480172,0.3585
0.1000,0.268198,25092.130141,5390.528968,9703.220340,0.3636
0.1020,0.675237,19096.213052,6214.025068,11185.920360,0.3661
0.1040,0.198666,18935.174459,13910.781999,25039.606264,0.3791
0.1060,0.578149,18940.511868,13909.604116,25037.865558,0.3893
0.1080,0.167478,18935.372306,13908.513177,25035.491197,0.3947
0.1100,0.107431,21543.706283,9573.184726,17231.839937,0.3875
0.1120,0.220674,4736.540517,4736.519016,8525.954902,0.3828
0.1140,0.678350,9188.402344,6542.408617,11777.013861,0.3754
0.1160,0.138775,18932.948888,13906.887044,25032.535454,0.3785
0.1180,0.581704,18938.847082,13908.008032,25034.996162,0.3788
0.1200,0.191202,18450.796716,13231.619678,23817.106622,0.3898
0.1220,0.605259,18455.754325,13232.062402,23818.317583,0.3979
0.1240,0.196501,18932.018299,13900.597331,25021.271698,0.4165
0.1260,0.530166,18937.304924,13902.716611,25025.420066,0.4179
0.1280,0.513655,9174.515299,6547.279431,11785.616630,0.4209
0.1300,0.374068,21476.973502,9451.411901,17012.915490,0.4348
0.1320,0.430338,19097.450846,14128.231418,25431.246890,0.4311
0.1340,0.602329,9630.226278,7164.559646,12896.809691,0.4295
0.1360,0.189485,21534.008379,9565.550154,17218.179762,0.4377
0.1380,0.404264,18311.373822,13179.878652,23724.185838,0.4434
0.1400,0.236103,18591.234091,13706.355174,24671.675417,0.4597
0.1420,0.469139,18311.152957,13178.957215,23722.592125,0.4590
0.1440,0.442822,9179.741262,6557.668296,11804.245755,0.4591
0.1460,0.164498,21114.085092,8259.984801,14868.137140,0.4704
0.1480,0.370890,18891.721163,13564.694655,24416.821269,0.4782
0.1500,0.776711,11102.925210,3585.165726,6454.075018,0.4843
0.1520,0.235101,13441.701099,13235.091973,23823.400652,0.5008
0.1540,0.670840,18595.978069,13707.811435,24674.731423,0.5005
0.1560,0.757908,9210.463035,6299.113461,11339.162138,0.4874
0.1580,0.810599,3495.455322,3482.700066,6269.670717,0.4767
0.1600,0.283951,20972.281237,8893.453715,16008.500639,0.4765
0.1620,0.700987,18592.976022,13713.000982,24684.102754,0.4739
0.1640,0.211107,18589.258356,13712.258542,24682.276483,0.4816
0.1660,0.600311,18593.794964,13716.629178,24690.532832,0.4726
0.1680,0.699200,9212.376512,6295.386041,11332.394073,0.4802
